plan_index,sample_id,partition_label,family,input_sha256,candidate_record_sha256,oracle_record_sha256,comparison_sha256,row_pass,failure_event,failed_fields,failed_categories,issues
9,EQ-INTERVAL-L1-equilibrium-base,metric-development,interval,4e25789433ef7cfdd31c63373508d5723842017e75bf2337f2748b652c404968,6b14db5db175f7763e66efc1776e5f0ba551e5abc5c1938534525a5a47b01620,6b14db5db175f7763e66efc1776e5f0ba551e5abc5c1938534525a5a47b01620,c1c5a2b1072a1c069e5fbf8b90f9dd590d67b7db2727de33513b15eb1ea3b407,False,RECORD_VALIDATION_FAILURE,[],[],"[""canonical scale_group differs: aggregate_ledgers.circuit.accounted_power_W"",""canonical scale_group differs: aggregate_ledgers.circuit.input_power_W"",""canonical scale_group differs: aggregate_ledgers.circuit.signed_residual_W"",""canonical scale_group differs: aggregate_ledgers.circuit.terms.capacitor_backward_euler_dissipation_W"",""canonical scale_group differs: aggregate_ledgers.circuit.terms.capacitor_physical_energy_rate_W"",""canonical scale_group differs: aggregate_ledgers.circuit.terms.load_resistor_power_W"",""canonical scale_group differs: aggregate_ledgers.circuit.terms.terminal_device_power_W"",""canonical scale_group differs: aggregate_ledgers.combined.accounted_power_W"",""canonical scale_group differs: aggregate_ledgers.combined.input_power_W"",""canonical scale_group differs: aggregate_ledgers.combined.signed_residual_W"",""canonical scale_group differs: aggregate_ledgers.combined.terms.capacitor_backward_euler_dissipation_W"",""canonical scale_group differs: aggregate_ledgers.combined.terms.capacitor_physical_energy_rate_W"",""canonical scale_group differs: aggregate_ledgers.combined.terms.explicit_plane_storage_rate_W"",""canonical scale_group differs: aggregate_ledgers.combined.terms.lateral_boundary_outflow_W"",""canonical scale_group differs: aggregate_ledgers.combined.terms.load_resistor_power_W"",""canonical scale_group differs: aggregate_ledgers.combined.terms.s2_closure_storage_rate_W"",""canonical scale_group differs: aggregate_ledgers.combined.terms.vertical_sink_power_W"",""canonical scale_group differs: aggregate_ledgers.device_power.accounted_power_W"",""canonical scale_group differs: aggregate_ledgers.device_power.input_power_W"",""canonical scale_group differs: aggregate_ledgers.device_power.signed_residual_W"",""canonical scale_group differs: aggregate_ledgers.device_power.terms.field_joule_power_W"",""canonical scale_group differs: aggregate_ledgers.thermal.accounted_power_W"",""canonical scale_group differs: aggregate_ledgers.thermal.input_power_W"",""canonical scale_group differs: aggregate_ledgers.thermal.signed_residual_W"",""canonical scale_group differs: aggregate_ledgers.thermal.terms.explicit_plane_storage_rate_W"",""canonical scale_group differs: aggregate_ledgers.thermal.terms.lateral_boundary_outflow_W"",""canonical scale_group differs: aggregate_ledgers.thermal.terms.s2_closure_storage_rate_W"",""canonical scale_group differs: aggregate_ledgers.thermal.terms.vertical_sink_power_W"",""canonical scale_group differs: first_half_step.ledgers.combined.accounted_power_W"",""canonical scale_group differs: first_half_step.ledgers.combined.input_power_W"",""canonical scale_group differs: first_half_step.ledgers.combined.signed_residual_W"",""canonical scale_group differs: first_half_step.ledgers.combined.terms.capacitor_backward_euler_dissipation_W"",""canonical scale_group differs: first_half_step.ledgers.combined.terms.capacitor_physical_energy_rate_W"",""canonical scale_group differs: first_half_step.ledgers.combined.terms.explicit_plane_storage_rate_W"",""canonical scale_group differs: first_half_step.ledgers.combined.terms.lateral_boundary_outflow_W"",""canonical scale_group differs: first_half_step.ledgers.combined.terms.load_resistor_power_W"",""canonical scale_group differs: first_half_step.ledgers.combined.terms.s2_closure_storage_rate_W"",""canonical scale_group differs: first_half_step.ledgers.combined.terms.vertical_sink_power_W"",""canonical scale_group differs: first_half_step.ledgers.device_power.accounted_power_W"",""canonical scale_group differs: first_half_step.ledgers.device_power.input_power_W"",""canonical scale_group differs: first_half_step.ledgers.device_power.signed_residual_W"",""canonical scale_group differs: first_half_step.ledgers.device_power.terms.field_joule_power_W"",""canonical scale_group differs: first_half_step.ledgers.thermal.accounted_power_W"",""canonical scale_group differs: first_half_step.ledgers.thermal.input_power_W"",""canonical scale_group differs: first_half_step.ledgers.thermal.signed_residual_W"",""canonical scale_group differs: first_half_step.ledgers.thermal.terms.explicit_plane_storage_rate_W"",""canonical scale_group differs: first_half_step.ledgers.thermal.terms.lateral_boundary_outflow_W"",""canonical scale_group differs: first_half_step.ledgers.thermal.terms.s2_closure_storage_rate_W"",""canonical scale_group differs: first_half_step.ledgers.thermal.terms.vertical_sink_power_W"",""canonical scale_group differs: full_step.ledgers.combined.accounted_power_W"",""canonical scale_group differs: full_step.ledgers.combined.input_power_W"",""canonical scale_group differs: full_step.ledgers.combined.signed_residual_W"",""canonical scale_group differs: full_step.ledgers.combined.terms.capacitor_backward_euler_dissipation_W"",""canonical scale_group differs: full_step.ledgers.combined.terms.capacitor_physical_energy_rate_W"",""canonical scale_group differs: full_step.ledgers.combined.terms.explicit_plane_storage_rate_W"",""canonical scale_group differs: full_step.ledgers.combined.terms.lateral_boundary_outflow_W"",""canonical scale_group differs: full_step.ledgers.combined.terms.load_resistor_power_W"",""canonical scale_group differs: full_step.ledgers.combined.terms.s2_closure_storage_rate_W"",""canonical scale_group differs: full_step.ledgers.combined.terms.vertical_sink_power_W"",""canonical scale_group differs: full_step.ledgers.device_power.accounted_power_W"",""canonical scale_group differs: full_step.ledgers.device_power.input_power_W"",""canonical scale_group differs: full_step.ledgers.device_power.signed_residual_W"",""canonical scale_group differs: full_step.ledgers.device_power.terms.field_joule_power_W"",""canonical scale_group differs: full_step.ledgers.thermal.accounted_power_W"",""canonical scale_group differs: full_step.ledgers.thermal.input_power_W"",""canonical scale_group differs: full_step.ledgers.thermal.signed_residual_W"",""canonical scale_group differs: full_step.ledgers.thermal.terms.explicit_plane_storage_rate_W"",""canonical scale_group differs: full_step.ledgers.thermal.terms.lateral_boundary_outflow_W"",""canonical scale_group differs: full_step.ledgers.thermal.terms.s2_closure_storage_rate_W"",""canonical scale_group differs: full_step.ledgers.thermal.terms.vertical_sink_power_W"",""canonical scale_group differs: second_half_step.ledgers.combined.accounted_power_W"",""canonical scale_group differs: second_half_step.ledgers.combined.input_power_W"",""canonical scale_group differs: second_half_step.ledgers.combined.signed_residual_W"",""canonical scale_group differs: second_half_step.ledgers.combined.terms.capacitor_backward_euler_dissipation_W"",""canonical scale_group differs: second_half_step.ledgers.combined.terms.capacitor_physical_energy_rate_W"",""canonical scale_group differs: second_half_step.ledgers.combined.terms.explicit_plane_storage_rate_W"",""canonical scale_group differs: second_half_step.ledgers.combined.terms.lateral_boundary_outflow_W"",""canonical scale_group differs: second_half_step.ledgers.combined.terms.load_resistor_power_W"",""canonical scale_group differs: second_half_step.ledgers.combined.terms.s2_closure_storage_rate_W"",""canonical scale_group differs: second_half_step.ledgers.combined.terms.vertical_sink_power_W"",""canonical scale_group differs: second_half_step.ledgers.device_power.accounted_power_W"",""canonical scale_group differs: second_half_step.ledgers.device_power.input_power_W"",""canonical scale_group differs: second_half_step.ledgers.device_power.signed_residual_W"",""canonical scale_group differs: second_half_step.ledgers.device_power.terms.field_joule_power_W"",""canonical scale_group differs: second_half_step.ledgers.thermal.accounted_power_W"",""canonical scale_group differs: second_half_step.ledgers.thermal.input_power_W"",""canonical scale_group differs: second_half_step.ledgers.thermal.signed_residual_W"",""canonical scale_group differs: second_half_step.ledgers.thermal.terms.explicit_plane_storage_rate_W"",""canonical scale_group differs: second_half_step.ledgers.thermal.terms.lateral_boundary_outflow_W"",""canonical scale_group differs: second_half_step.ledgers.thermal.terms.s2_closure_storage_rate_W"",""canonical scale_group differs: second_half_step.ledgers.thermal.terms.vertical_sink_power_W""]"
