call_index,call_role,perturbation_method,step_multiplier,step_size_K,input_inf_norm,output_inf_norm_per_s,plus_temperature_min_K,plus_temperature_max_K,minus_temperature_min_K,minus_temperature_max_K,unit_bias_electrical_solve_count,electrical_solver_type,electrical_iterations,plus_electrical_residual,minus_electrical_residual,plus_electrical_wall_s,minus_electrical_wall_s,plus_electrical_cpu_s,minus_electrical_cpu_s,plus_G_hat_S,minus_G_hat_S,plus_Vd_V,minus_Vd_V,delta_Vd_V,plus_normalized_current_error,minus_normalized_current_error,normalized_delta_I_cond,finite,operator_wall_s,operator_cpu_s,exception_type,exception_message
1,fixed_probe_a_repeat_1,central_difference,1.0,0.0020195051119835227,0.07481376943385959,852035.3588257221,332.90969969998014,333.50344311569563,332.90608584872706,333.50025442341354,2,sparse_direct,not_applicable,1.5488602464078636e-16,3.097720492815727e-16,0.003027200000360608,0.0034081000048900023,0.0,0.015625,3.460185426846011e-05,3.4586832200063605e-05,6.961743848510889,6.964767536590976,0.003023688080086906,3.872150616019659e-17,0.0,3.872150616019659e-17,True,0.006909300005645491,0.015625,,
2,fixed_probe_a_repeat_2,central_difference,1.0,0.0020195051119835227,0.07481376943385959,852035.3588257221,332.90969969998014,333.50344311569563,332.90608584872706,333.50025442341354,2,sparse_direct,not_applicable,1.5488602464078636e-16,3.097720492815727e-16,0.002606900001410395,0.0020548000029521063,0.0,0.0,3.460185426846011e-05,3.4586832200063605e-05,6.961743848510889,6.964767536590976,0.003023688080086906,3.872150616019659e-17,0.0,3.872150616019659e-17,True,0.005060600000433624,0.0,,
3,fixed_probe_a_h_half,central_difference,0.5,0.0010097525559917614,0.07481376943385959,852035.3587998652,332.90880804713834,333.50263413265367,332.90700112151177,333.50103978651265,2,sparse_direct,not_applicable,1.5488602464078636e-16,1.9360753080098294e-16,0.002984999999171123,0.002804100004141219,0.0,0.0,3.459809686529531e-05,3.459058583166561e-05,6.962499903922573,6.96401174795955,0.001511844036977017,7.744301232039318e-17,3.872150616019659e-17,1.1616451848058975e-16,True,0.006196700007421896,0.0,,
4,fixed_probe_a_two_h,central_difference,2.0,0.004039010223967045,0.07481376943385959,852035.3588668006,332.91148300566385,333.5050610817795,332.90425530315775,333.49868369721537,2,sparse_direct,not_applicable,2.710505431213761e-16,1.9360753080098294e-16,0.002090699999826029,0.0035736999998334795,0.0,0.0,3.460937285033408e-05,3.457932870444495e-05,6.96023147088599,6.966278847095076,0.006047376209085797,7.744301232039318e-17,7.744301232039318e-17,0.0,True,0.0060034999914933,0.0,,
5,fixed_probe_a_scaled,central_difference,1.0,0.0020195051119835227,0.037406884716929795,426017.67941286106,332.90608584872706,333.50025442341354,332.90969969998014,333.50344311569563,2,sparse_direct,not_applicable,3.097720492815727e-16,1.5488602464078636e-16,0.002261799992993474,0.0025287000025855377,0.0,0.0,3.4586832200063605e-05,3.460185426846011e-05,6.964767536590976,6.961743848510889,0.003023688080086906,0.0,3.872150616019659e-17,3.872150616019659e-17,True,0.005118899993249215,0.0,,
6,fixed_probe_b,central_difference,1.0,0.0020195051119835227,0.14912599030805507,2986117.034976294,332.90689790087805,333.5029863426908,332.90872030970667,333.50087853454096,2,sparse_direct,not_applicable,1.5488602464078636e-16,2.710505431213761e-16,0.002692499998374842,0.0027346999995643273,0.0,0.0,3.4594863232212695e-05,3.459381908552866e-05,6.963150699096292,6.963360868164209,0.00021016906791704315,7.744301232039318e-17,7.744301232039318e-17,1.5488602464078636e-16,True,0.005817700002808124,0.0,,
7,fixed_probe_a_plus_b,central_difference,1.0,0.0020195051119835227,0.20031435886806426,3190559.523868059,332.90784184234934,333.5032762488596,332.9078488447775,333.5005161518299,2,sparse_direct,not_applicable,1.452056481007372e-16,3.097720492815727e-16,0.0036530000070342794,0.0028288000030443072,0.015625,0.0,3.4597535288644296e-05,3.459114749443205e-05,6.9626129170995545,6.963898672031539,0.001285754931984684,1.1616451848058975e-16,3.872150616019659e-17,1.5488602464078636e-16,True,0.006893600002513267,0.015625,,
8,requalification_step_2h,central_difference,2.0,0.004039010223967045,0.07481376943385959,852035.3588668006,332.91148300566385,333.5050610817795,332.90425530315775,333.49868369721537,2,sparse_direct,not_applicable,2.710505431213761e-16,1.9360753080098294e-16,0.0027632999990601093,0.002710399989155121,0.0,0.0,3.460937285033408e-05,3.457932870444495e-05,6.96023147088599,6.966278847095076,0.006047376209085797,7.744301232039318e-17,7.744301232039318e-17,0.0,True,0.005877199990209192,0.0,,
9,requalification_step_1h,central_difference,1.0,0.0020195051119835227,0.07481376943385959,852035.3588257221,332.90969969998014,333.50344311569563,332.90608584872706,333.50025442341354,2,sparse_direct,not_applicable,1.5488602464078636e-16,3.097720492815727e-16,0.0034134000015910715,0.0026077999937115237,0.015625,0.0,3.460185426846011e-05,3.4586832200063605e-05,6.961743848510889,6.964767536590976,0.003023688080086906,3.872150616019659e-17,0.0,3.872150616019659e-17,True,0.006347300004563294,0.015625,,
10,requalification_step_0.5h,central_difference,0.5,0.0010097525559917614,0.07481376943385959,852035.3587998652,332.90880804713834,333.50263413265367,332.90700112151177,333.50103978651265,2,sparse_direct,not_applicable,1.5488602464078636e-16,1.9360753080098294e-16,0.0027145000058226287,0.002723800003877841,0.0,0.0,3.459809686529531e-05,3.459058583166561e-05,6.962499903922573,6.96401174795955,0.001511844036977017,7.744301232039318e-17,3.872150616019659e-17,1.1616451848058975e-16,True,0.005834299998241477,0.0,,
