seed,split,case_id,contact_overlap_nm,mode,temperature_rise_relative_l2,potential_relative_l2,joint_field_score,terminal_current_relative_error,predicted_terminal_current_A,reference_terminal_current_A,hotspot_coordinate_error_width_fraction,true_fixed_point_defect,sigma_defect,terminal_electrical_heat_ledger_error,electrical_heat_sink_ledger_error,energy_ledger_error,projection_count,main_linear_solve_count,diagnostic_projection_count,diagnostic_linear_solve_count,diagnostic_included_in_timing,median_wall_time_s,timing_repeats,finite,practical_case_pass,nonlinear_iteration_count,practical_gate_role
baseline,train,g010nm_cooling_near-transition_localized-sink,10.0,A2,0.000338450718115011,8.966323428784318e-05,0.00021405697620142708,0.00018382744998233055,0.0006226068467552033,0.0006224924155618173,0.0,0.00032449081014171313,1.8231121418866537e-05,1.5142533409758122e-16,4.376192155420098e-14,4.376192155420098e-14,2,4,1,2,False,0.012000750008155592,20,True,True,0,admission_metric
baseline,train,g010nm_cooling_near-transition_localized-sink,10.0,R0,0.41688500673374146,0.00018865714335072995,0.2085368319385461,0.023606978440440646,0.0006371875805953229,0.0006224924155618173,0.17999999999999997,0.38476525018586083,0.02243949616294216,1.035721926426828e-15,0.300610765907773,0.300610765907773,0,1,1,2,False,0.004289800010155886,20,True,False,0,admission_metric
baseline,train,g010nm_cooling_near-transition_localized-sink,10.0,R1,0.023516953122760607,0.00018865714335072995,0.011852805133055668,0.023606978440440646,0.0006371875805953229,0.0006224924155618173,0.0,0.022170935014072968,0.001259948610434082,1.035721926426828e-15,4.157683733227699e-14,4.157683733227699e-14,1,2,1,2,False,0.005449599993880838,20,True,False,0,admission_metric
baseline,train,g010nm_cooling_near-transition_localized-sink,10.0,R2,0.0013356463037737464,4.496925058900719e-05,0.0006903077771813768,0.001292927213046651,0.0006232972529458123,0.0006224924155618173,0.0,0.0012568622587736007,7.135568534428441e-05,9.075456309403422e-16,4.386470549544993e-14,4.386470549544993e-14,2,4,1,2,False,0.010455700001330115,20,True,True,0,admission_metric
baseline,train,g010nm_cooling_near-transition_nominal,10.0,COLD,4.7708844328469286e-14,1.0547589607564117e-15,2.4381801644612848e-14,2.9393425396949697e-15,0.0006270598504033573,0.0006270598504033592,0.5600000000000002,7.487873502699934e-08,4.675118318236367e-09,1.9545500263956343e-15,7.481568781461427e-08,7.481568781461427e-08,34,69,1,2,False,0.18945249999524094,10,True,False,34,reference_baseline_nonvoting
baseline,train,g010nm_cooling_near-transition_nominal,10.0,A1,0.003723107708237015,0.00012982404114471547,0.0019264658746908651,0.003714753663067532,0.0006247304775271107,0.0006270598504033592,0.5600000000000002,0.0034952175311932514,0.00021814456058348277,1.6600165749874503e-15,4.768774888145766e-14,4.768774888145766e-14,1,2,1,2,False,0.005795749995741062,20,True,True,0,admission_metric
baseline,train,g010nm_cooling_near-transition_nominal,10.0,A2,0.0002309513557768266,5.097924902352222e-06,0.00011802464033958941,0.00023053787702255823,0.0006269152893566811,0.0006270598504033592,0.5600000000000002,0.00021677185244786408,1.353435195411926e-05,1.6542313853264403e-15,4.887501820282664e-14,4.887501820282664e-14,2,4,1,2,False,0.011382999990019016,20,True,True,0,admission_metric
baseline,train,g010nm_cooling_near-transition_nominal,10.0,R0,0.40683387626927053,0.000367006037927204,0.20360044115359888,0.025391423301628305,0.0006429817925004066,0.0006270598504033592,0.4024922359499621,0.37208500593598465,0.023992706952035387,7.331346772256277e-16,0.2705081769570602,0.2705081769570602,0,1,1,2,False,0.004484400007640943,20,True,False,0,admission_metric
baseline,train,g010nm_cooling_near-transition_nominal,10.0,R1,0.025415995602468832,0.000367006037927204,0.012891500820198017,0.025391423301628305,0.0006429817925004066,0.0006270598504033592,0.35999999999999993,0.023802068934209584,0.0014890534011262858,7.331346772256277e-16,4.6920619342440214e-14,4.6920619342440214e-14,1,2,1,2,False,0.005332749991794117,20,True,False,0,admission_metric
baseline,train,g010nm_cooling_near-transition_nominal,10.0,R2,0.0015791104027694772,1.4557752598696841e-05,0.000796834077684087,0.0015771919482649303,0.0006280488441504956,0.0006270598504033592,0.35999999999999993,0.0014809585378307514,9.247597087013479e-05,1.6512456909264266e-15,4.608476610131028e-14,4.608476610131028e-14,2,4,1,2,False,0.011316400006762706,20,True,True,0,admission_metric
