curve_id,point_index,x_pixel_page_600dpi,y_pixel_page_600dpi,trace_observed,observed_pixel_count,observed_y_min_pixel,observed_y_max_pixel,observed_line_width_pixel,trace_y_half_width_pixel,time_us,time_std_us,time_p025_us,time_p975_us,device_voltage_V,device_voltage_V_std,device_voltage_V_p025,device_voltage_V_p975
qiu_2024_si_fig_s1_12v_device_voltage,0,1187,3259.000000,false,0,,,40.000000,21.000000,-0.0013437243194,0.00489666128355,-0.0104415721337,0.00729174600891,0.239948119326,0.079505702604,0.114708301654,0.371064090726
qiu_2024_si_fig_s1_12v_device_voltage,1,1188,3259.000000,false,0,,,40.000000,21.000000,0.0053785123551,0.00512431861361,-0.00398561858411,0.0152415598359,0.239948119326,0.0789629864732,0.110005033546,0.367557401626
qiu_2024_si_fig_s1_12v_device_voltage,2,1189,3259.000000,false,0,,,40.000000,21.000000,0.0121007490296,0.00496282495706,0.0029192427749,0.0215595396536,0.239948119326,0.0770453988761,0.110774321735,0.370476428476
qiu_2024_si_fig_s1_12v_device_voltage,3,1190,3259.000000,false,0,,,40.000000,21.000000,0.0188229857041,0.00503984197865,0.0090866400854,0.0280255354689,0.239948119326,0.0800628494021,0.108710518061,0.371430219317
qiu_2024_si_fig_s1_12v_device_voltage,4,1191,3259.000000,true,35,3242,3276,35.000000,18.500000,0.0255452223786,0.00471661861024,0.0164083072635,0.0343041381809,0.239948119326,0.0690900404985,0.12827179704,0.353656766573
qiu_2024_si_fig_s1_12v_device_voltage,5,1192,3258.000000,true,37,3240,3276,37.000000,19.500000,0.0322674590531,0.00499555895769,0.0228322794203,0.0424472819998,0.246433203632,0.0736308300026,0.126223862938,0.368858558553
qiu_2024_si_fig_s1_12v_device_voltage,6,1193,3257.000000,true,39,3238,3276,39.000000,20.500000,0.0389896957276,0.0049224130087,0.0297033236447,0.0483990421866,0.252918287938,0.0752356192638,0.128977738107,0.377401902252
qiu_2024_si_fig_s1_12v_device_voltage,7,1194,3253.500000,true,38,3235,3272,38.000000,20.000000,0.0457119324021,0.00486117898451,0.0374725394354,0.0551240346241,0.275616083009,0.0752837546497,0.152121932686,0.395362869429
qiu_2024_si_fig_s1_12v_device_voltage,8,1195,3251.500000,true,36,3234,3269,36.000000,19.000000,0.0524341690766,0.00486748187976,0.0432544545541,0.0612375651676,0.288586251621,0.0704940350237,0.170946230659,0.402135859969
qiu_2024_si_fig_s1_12v_device_voltage,9,1196,3250.000000,true,37,3232,3268,37.000000,19.500000,0.0591564057511,0.0047053637708,0.05022565491,0.0686486978873,0.29831387808,0.0729064966452,0.182292381101,0.41761495064
qiu_2024_si_fig_s1_12v_device_voltage,10,1197,3249.000000,true,37,3231,3267,37.000000,19.500000,0.0658786424256,0.00501331273917,0.0564246593641,0.0744769318479,0.304798962387,0.0731651796636,0.187209115254,0.423963162015
qiu_2024_si_fig_s1_12v_device_voltage,11,1198,3247.500000,true,38,3229,3266,38.000000,20.000000,0.0726008791001,0.00496875157226,0.0636041078306,0.081467469133,0.314526588846,0.0729349788539,0.194290947018,0.43662250965
qiu_2024_si_fig_s1_12v_device_voltage,12,1199,3245.000000,true,39,3226,3264,39.000000,20.500000,0.0793231157746,0.00513821092843,0.0699971423586,0.0888317990126,0.330739299611,0.0768624149742,0.204965555296,0.45551639125
qiu_2024_si_fig_s1_12v_device_voltage,13,1200,3243.500000,true,40,3224,3263,40.000000,21.000000,0.0860453524491,0.00484547479952,0.0765462671251,0.0954130552671,0.34046692607,0.0788714883405,0.209981909852,0.471097183281
qiu_2024_si_fig_s1_12v_device_voltage,14,1201,3241.500000,true,40,3222,3261,40.000000,21.000000,0.0927675891236,0.00494697776781,0.0832359264589,0.101727264905,0.353437094682,0.0773801456086,0.221453558807,0.479061215139
qiu_2024_si_fig_s1_12v_device_voltage,15,1202,3239.000000,true,41,3219,3259,41.000000,21.500000,0.0994898257981,0.00500921764221,0.0907562479895,0.109326854022,0.369649805447,0.0778521765834,0.236878860929,0.495950713685
qiu_2024_si_fig_s1_12v_device_voltage,16,1203,3236.500000,true,40,3217,3256,40.000000,21.000000,0.106212062473,0.00470784420332,0.0973110703213,0.114558532165,0.385862516213,0.0779694348998,0.257264862296,0.512399612902
qiu_2024_si_fig_s1_12v_device_voltage,17,1204,3235.000000,true,41,3215,3255,41.000000,21.500000,0.112934299147,0.00493861903324,0.104137290112,0.122061846571,0.395590142672,0.077458553255,0.263240450172,0.525834086988
qiu_2024_si_fig_s1_12v_device_voltage,18,1205,3232.500000,true,42,3212,3253,42.000000,22.000000,0.119656535822,0.00490407268759,0.110338018351,0.128998602744,0.411802853437,0.0771337458225,0.27856613834,0.546008659821
qiu_2024_si_fig_s1_12v_device_voltage,19,1206,3230.000000,true,41,3210,3250,41.000000,21.500000,0.126378772496,0.00488258627242,0.117342036091,0.135853144158,0.428015564202,0.0796618766494,0.295257691942,0.558557879104
qiu_2024_si_fig_s1_12v_device_voltage,20,1207,3227.500000,true,40,3208,3247,40.000000,21.000000,0.133101009171,0.00515534989293,0.123492209915,0.142292490941,0.444228274968,0.0754005349093,0.317515079799,0.571641839209
qiu_2024_si_fig_s1_12v_device_voltage,21,1208,3226.000000,true,39,3207,3245,39.000000,20.500000,0.139823245845,0.0049696084537,0.130392866637,0.14894380591,0.453955901427,0.0791479431015,0.32520732201,0.580017581956
qiu_2024_si_fig_s1_12v_device_voltage,22,1209,3224.500000,true,38,3206,3243,38.000000,20.000000,0.14654548252,0.00495162708032,0.13707400767,0.156866722786,0.463683527886,0.0761301204648,0.338646714567,0.586995053752
qiu_2024_si_fig_s1_12v_device_voltage,23,1210,3223.500000,true,38,3205,3242,38.000000,20.000000,0.153267719194,0.0049995705473,0.143139760397,0.162125161892,0.470168612192,0.0760631755154,0.346014001669,0.593093453495
qiu_2024_si_fig_s1_12v_device_voltage,24,1211,3222.500000,true,38,3204,3241,38.000000,20.000000,0.159989955869,0.00493282277593,0.150716797377,0.1688357341,0.476653696498,0.0730568374459,0.355854493881,0.601135339416
qiu_2024_si_fig_s1_12v_device_voltage,25,1212,3220.500000,true,40,3201,3240,40.000000,21.000000,0.166712192543,0.00486370116439,0.157836560739,0.176475205637,0.48962386511,0.0761389646587,0.365309144793,0.617799904205
qiu_2024_si_fig_s1_12v_device_voltage,26,1213,3217.500000,true,40,3198,3237,40.000000,21.000000,0.173434429218,0.00482912550756,0.164224633854,0.182432844358,0.509079118029,0.0818321734794,0.378703948797,0.637548888154
qiu_2024_si_fig_s1_12v_device_voltage,27,1214,3215.000000,true,39,3196,3234,39.000000,20.500000,0.180156665892,0.00484108794451,0.170717666228,0.189181295725,0.525291828794,0.0794448666256,0.401027128858,0.653439955946
qiu_2024_si_fig_s1_12v_device_voltage,28,1215,3213.500000,true,38,3195,3232,38.000000,20.000000,0.186878902567,0.0049390269369,0.177099097334,0.195928568798,0.535019455253,0.0758628549059,0.411676582922,0.658696533067
qiu_2024_si_fig_s1_12v_device_voltage,29,1216,3211.500000,true,36,3194,3229,36.000000,19.000000,0.193601139241,0.0046744565288,0.18485892001,0.202220850264,0.547989623865,0.0732962214379,0.43161966107,0.665384445682
qiu_2024_si_fig_s1_12v_device_voltage,30,1217,3209.000000,true,37,3191,3227,37.000000,19.500000,0.200323375916,0.00507969565599,0.19104300152,0.209349867498,0.56420233463,0.0758323588106,0.443286493084,0.685986706716
qiu_2024_si_fig_s1_12v_device_voltage,31,1218,3206.000000,true,37,3188,3224,37.000000,19.500000,0.20704561259,0.00474604173705,0.19788598299,0.215403500791,0.583657587549,0.0727762486467,0.463577476738,0.703760252227
qiu_2024_si_fig_s1_12v_device_voltage,32,1219,3203.500000,true,38,3185,3222,38.000000,20.000000,0.213767849265,0.0047422235347,0.204447992163,0.222233857748,0.599870298314,0.0735016866001,0.477580623425,0.724163972153
qiu_2024_si_fig_s1_12v_device_voltage,33,1220,3201.500000,true,38,3183,3220,38.000000,20.000000,0.220490085939,0.00488419820586,0.211264220113,0.2301340981,0.612840466926,0.0728519845283,0.495437312323,0.734276621078
qiu_2024_si_fig_s1_12v_device_voltage,34,1221,3200.000000,true,39,3181,3219,39.000000,20.500000,0.227212322614,0.00481433261868,0.217863712322,0.235347105465,0.622568093385,0.0763799150571,0.49630551692,0.749341250933
qiu_2024_si_fig_s1_12v_device_voltage,35,1222,3197.500000,true,42,3177,3218,42.000000,22.000000,0.233934559288,0.00497944748913,0.224357015589,0.243424710816,0.63878080415,0.0799363337235,0.505452779287,0.773560771982
qiu_2024_si_fig_s1_12v_device_voltage,36,1223,3195.500000,true,42,3175,3216,42.000000,22.000000,0.240656795963,0.0049797126446,0.231405062061,0.250122568022,0.651750972763,0.0825531387974,0.520442861209,0.790003900501
qiu_2024_si_fig_s1_12v_device_voltage,37,1224,3194.500000,true,44,3173,3216,44.000000,23.000000,0.247379032637,0.00466123229417,0.238541525501,0.256587789419,0.658236057069,0.0889665652543,0.515334374368,0.80235445396
qiu_2024_si_fig_s1_12v_device_voltage,38,1225,3192.500000,true,46,3170,3215,46.000000,24.000000,0.254101269312,0.00512932190046,0.244416633519,0.26339423897,0.671206225681,0.0917546494548,0.522601501516,0.823226698219
qiu_2024_si_fig_s1_12v_device_voltage,39,1226,3190.000000,true,47,3167,3213,47.000000,24.500000,0.260823505986,0.00508772681055,0.25128714933,0.270211643714,0.687418936446,0.0891880360564,0.536714299385,0.835356542942
qiu_2024_si_fig_s1_12v_device_voltage,40,1227,3188.000000,true,47,3165,3211,47.000000,24.500000,0.267545742661,0.00462399548267,0.258324821695,0.276011577332,0.700389105058,0.0927680926208,0.549054119079,0.85397804875
qiu_2024_si_fig_s1_12v_device_voltage,41,1228,3186.000000,true,47,3163,3209,47.000000,24.500000,0.274267979335,0.00497128445594,0.264790595968,0.2833485139,0.713359273671,0.0905090749666,0.566404114636,0.863033786807
qiu_2024_si_fig_s1_12v_device_voltage,42,1229,3184.500000,true,48,3161,3208,48.000000,25.000000,0.28099021601,0.00461367770072,0.272354339398,0.290338924988,0.72308690013,0.0946356012847,0.576819532256,0.878012668386
qiu_2024_si_fig_s1_12v_device_voltage,43,1230,3181.500000,true,48,3158,3205,48.000000,25.000000,0.287712452684,0.0046471457701,0.278700620442,0.296615500848,0.742542153048,0.0945216273088,0.587013753949,0.892506024025
qiu_2024_si_fig_s1_12v_device_voltage,44,1231,3179.000000,true,47,3156,3202,47.000000,24.500000,0.294434689359,0.00493666909804,0.28468183614,0.303937351676,0.758754863813,0.0947058296668,0.60751071511,0.911542277138
qiu_2024_si_fig_s1_12v_device_voltage,45,1232,3176.500000,true,46,3154,3199,46.000000,24.000000,0.301156926033,0.00482641720837,0.292212932102,0.310039108153,0.774967574578,0.0902807924449,0.626450897845,0.923698435335
qiu_2024_si_fig_s1_12v_device_voltage,46,1233,3174.000000,true,45,3152,3196,45.000000,23.500000,0.307879162708,0.00502586064459,0.298460922073,0.317050596597,0.791180285344,0.0878854087534,0.645939849891,0.935486991017
qiu_2024_si_fig_s1_12v_device_voltage,47,1234,3172.000000,true,45,3150,3194,45.000000,23.500000,0.314601399382,0.00500958928569,0.304801820822,0.324016468366,0.804150453956,0.0881237482754,0.65973113184,0.947866521104
qiu_2024_si_fig_s1_12v_device_voltage,48,1235,3170.500000,true,46,3148,3193,46.000000,24.000000,0.321323636057,0.00489936664484,0.312379957828,0.33095559494,0.813878080415,0.0891441995319,0.668973686357,0.960600954928
qiu_2024_si_fig_s1_12v_device_voltage,49,1236,3168.500000,true,46,3146,3191,46.000000,24.000000,0.328045872731,0.00472090440699,0.319098296355,0.337274609794,0.826848249027,0.088014962932,0.678772767418,0.974935993317
qiu_2024_si_fig_s1_12v_device_voltage,50,1237,3165.500000,true,44,3144,3187,44.000000,23.000000,0.334768109406,0.00491686501039,0.325666186228,0.344252738258,0.846303501946,0.0879398340463,0.70271596629,0.991302160584
qiu_2024_si_fig_s1_12v_device_voltage,51,1238,3162.500000,true,44,3141,3184,44.000000,23.000000,0.34149034608,0.00488152035603,0.333021626223,0.351304164104,0.865758754864,0.0881500813158,0.723085174843,1.00776904427
qiu_2024_si_fig_s1_12v_device_voltage,52,1239,3161.500000,true,44,3140,3183,44.000000,23.000000,0.348212582755,0.0048952300427,0.338883738479,0.357146835287,0.87224383917,0.0853375352348,0.73320926202,1.0141915293
qiu_2024_si_fig_s1_12v_device_voltage,53,1240,3158.500000,true,46,3136,3181,46.000000,24.000000,0.354934819429,0.00467850721382,0.346756611697,0.363614906968,0.891699092088,0.0915114853294,0.741020998239,1.04053548073
qiu_2024_si_fig_s1_12v_device_voltage,54,1241,3156.500000,true,46,3134,3179,46.000000,24.000000,0.361657056104,0.00464134875126,0.352066655401,0.370564990582,0.9046692607,0.0907501177123,0.758134154629,1.05111008519
qiu_2024_si_fig_s1_12v_device_voltage,55,1242,3155.000000,true,45,3133,3177,45.000000,23.500000,0.368379292778,0.00492281576952,0.359324314112,0.377816713418,0.91439688716,0.0905120720754,0.767917497456,1.06231216187
qiu_2024_si_fig_s1_12v_device_voltage,56,1243,3150.500000,true,44,3129,3172,44.000000,23.000000,0.375101529453,0.00460606584663,0.36606867774,0.384062282386,0.943579766537,0.0849717467012,0.800668412302,1.08411728814
qiu_2024_si_fig_s1_12v_device_voltage,57,1244,3149.000000,true,45,3127,3171,45.000000,23.500000,0.381823766127,0.00479389803204,0.373025196937,0.390859113406,0.953307392996,0.0850211338899,0.812596822467,1.09798129032
qiu_2024_si_fig_s1_12v_device_voltage,58,1245,3147.000000,true,43,3126,3168,43.000000,22.500000,0.388546002802,0.00485880057004,0.379408208359,0.397702030832,0.966277561608,0.0845311969476,0.825573208786,1.10186382276
qiu_2024_si_fig_s1_12v_device_voltage,59,1246,3145.500000,true,42,3125,3166,42.000000,22.000000,0.395268239476,0.00471684063467,0.385635992157,0.403554130664,0.976005188067,0.0809680758746,0.839927926827,1.10899467639
qiu_2024_si_fig_s1_12v_device_voltage,60,1247,3142.500000,true,44,3121,3164,44.000000,23.000000,0.401990476151,0.00480668025618,0.392765489976,0.410946549842,0.995460440986,0.0842016881162,0.853382723202,1.13564576309
qiu_2024_si_fig_s1_12v_device_voltage,61,1248,3141.000000,true,45,3119,3163,45.000000,23.500000,0.408712712825,0.00498981752119,0.399754669005,0.418461596445,1.00518806744,0.0864077509794,0.86037810157,1.15142081462
qiu_2024_si_fig_s1_12v_device_voltage,62,1249,3137.500000,true,46,3115,3160,46.000000,24.000000,0.4154349495,0.0048639400973,0.405884658759,0.423732675946,1.02788586252,0.0901146848291,0.878897277555,1.17684816494
qiu_2024_si_fig_s1_12v_device_voltage,63,1250,3135.000000,true,47,3112,3158,47.000000,24.500000,0.422157186174,0.00508755307027,0.412539273056,0.431656427105,1.04409857328,0.0915776613908,0.895494143987,1.19459193835
qiu_2024_si_fig_s1_12v_device_voltage,64,1251,3131.500000,true,48,3108,3155,48.000000,25.000000,0.428879422849,0.00490484123218,0.419369128215,0.437459714687,1.06679636835,0.0938918484226,0.913813126902,1.21915810534
qiu_2024_si_fig_s1_12v_device_voltage,65,1252,3130.000000,true,49,3106,3154,49.000000,25.500000,0.435601659523,0.00478808127143,0.426711201932,0.444166598534,1.07652399481,0.0942860895992,0.916010999938,1.23245185834
qiu_2024_si_fig_s1_12v_device_voltage,66,1253,3128.000000,true,49,3104,3152,49.000000,25.500000,0.442323896198,0.00475525357586,0.433595624925,0.451353672138,1.08949416342,0.0952163579396,0.936692238127,1.2433482808
qiu_2024_si_fig_s1_12v_device_voltage,67,1254,3125.500000,true,48,3102,3149,48.000000,25.000000,0.449046132872,0.00473349120027,0.440098229539,0.45836168666,1.10570687419,0.0931531101863,0.953964340561,1.26090537906
qiu_2024_si_fig_s1_12v_device_voltage,68,1255,3123.500000,true,48,3100,3147,48.000000,25.000000,0.455768369547,0.00487458124438,0.446587803689,0.464833667498,1.1186770428,0.0940668134228,0.963167059218,1.27067261082
qiu_2024_si_fig_s1_12v_device_voltage,69,1256,3120.000000,true,47,3097,3143,47.000000,24.500000,0.462490606221,0.0050264269126,0.453168052351,0.471927374534,1.14137483787,0.0908819519463,0.994076381564,1.29127971304
qiu_2024_si_fig_s1_12v_device_voltage,70,1257,3118.500000,true,46,3096,3141,46.000000,24.000000,0.469212842896,0.00499810670115,0.460290808211,0.479411685304,1.15110246433,0.0901590876893,1.00290097477,1.29870857129
qiu_2024_si_fig_s1_12v_device_voltage,71,1258,3116.000000,true,47,3093,3139,47.000000,24.500000,0.47593507957,0.00489068763059,0.466752259495,0.485557217882,1.1673151751,0.0891614977431,1.02116857263,1.31784864464
qiu_2024_si_fig_s1_12v_device_voltage,72,1259,3114.000000,true,49,3090,3138,49.000000,25.500000,0.482657316245,0.0047691980373,0.472688604521,0.49153897594,1.18028534371,0.0954696850676,1.02348883716,1.33522298731
qiu_2024_si_fig_s1_12v_device_voltage,73,1260,3111.000000,true,53,3085,3137,53.000000,27.500000,0.489379552919,0.00495125641809,0.479993041952,0.498656367489,1.19974059663,0.105293691292,1.02630110508,1.36872587148
qiu_2024_si_fig_s1_12v_device_voltage,74,1261,3108.500000,true,52,3083,3134,52.000000,27.000000,0.496101789594,0.00454528782748,0.487031079638,0.504100549529,1.21595330739,0.0997747640904,1.05482873847,1.38164377028
qiu_2024_si_fig_s1_12v_device_voltage,75,1262,3105.500000,true,50,3081,3130,50.000000,26.000000,0.502824026268,0.00479599386619,0.493777021921,0.511673033309,1.23540856031,0.0971075177449,1.07449980434,1.39574981059
qiu_2024_si_fig_s1_12v_device_voltage,76,1263,3103.000000,true,49,3079,3127,49.000000,25.500000,0.509546262943,0.00502159227824,0.499936063822,0.518405230766,1.25162127108,0.0983069825336,1.09562520768,1.40842432339
qiu_2024_si_fig_s1_12v_device_voltage,77,1264,3099.500000,true,50,3075,3124,50.000000,26.000000,0.516268499617,0.00503128893508,0.506564962375,0.525473282414,1.27431906615,0.0984360309974,1.11554004519,1.43661430746
qiu_2024_si_fig_s1_12v_device_voltage,78,1265,3097.000000,true,49,3073,3121,49.000000,25.500000,0.522990736292,0.00501620257848,0.513538265173,0.532721926245,1.29053177691,0.0940795546544,1.13779908029,1.45067114479
qiu_2024_si_fig_s1_12v_device_voltage,79,1266,3094.000000,true,49,3070,3118,49.000000,25.500000,0.529712972966,0.00470866699467,0.52114466201,0.539439317387,1.30998702983,0.098153576475,1.1527439638,1.47008450497
qiu_2024_si_fig_s1_12v_device_voltage,80,1267,3091.000000,true,49,3067,3115,49.000000,25.500000,0.536435209641,0.00456989829949,0.527734309245,0.544965785336,1.32944228275,0.0933907055205,1.17697571585,1.48686552482
qiu_2024_si_fig_s1_12v_device_voltage,81,1268,3088.500000,true,48,3065,3112,48.000000,25.000000,0.543157446315,0.00474588829016,0.534487804362,0.55171264956,1.34565499351,0.0932265656989,1.1917814765,1.49830597644
qiu_2024_si_fig_s1_12v_device_voltage,82,1269,3086.000000,true,49,3062,3110,49.000000,25.500000,0.54987968299,0.00481835019409,0.541044939105,0.559411813701,1.36186770428,0.0968343779654,1.20986918255,1.52169489026
qiu_2024_si_fig_s1_12v_device_voltage,83,1270,3083.500000,true,48,3060,3107,48.000000,25.000000,0.556601919664,0.00481757997435,0.547809342934,0.565515752883,1.37808041505,0.0927513817443,1.22351574524,1.52915874411
qiu_2024_si_fig_s1_12v_device_voltage,84,1271,3081.000000,true,49,3057,3105,49.000000,25.500000,0.563324156339,0.00490654429082,0.553912748983,0.572646997327,1.39429312581,0.0925590531925,1.2387938244,1.55261188812
qiu_2024_si_fig_s1_12v_device_voltage,85,1272,3079.000000,true,49,3055,3103,49.000000,25.500000,0.570046393013,0.00499396655349,0.561028124473,0.579008141339,1.40726329442,0.0974204355068,1.24938398253,1.56617812553
qiu_2024_si_fig_s1_12v_device_voltage,86,1273,3077.000000,true,49,3053,3101,49.000000,25.500000,0.576768629688,0.00486624858692,0.56744360966,0.585819336388,1.42023346304,0.0975549527697,1.26447600408,1.57889727613
qiu_2024_si_fig_s1_12v_device_voltage,87,1274,3075.000000,true,49,3051,3099,49.000000,25.500000,0.583490866362,0.00502003135883,0.573831703178,0.592768664765,1.43320363165,0.0962599271749,1.27623809669,1.58743247512
qiu_2024_si_fig_s1_12v_device_voltage,88,1275,3073.000000,true,49,3049,3097,49.000000,25.500000,0.590213103037,0.00483645946276,0.580998962862,0.599491268751,1.44617380026,0.0952023578752,1.2886212754,1.60376488903
qiu_2024_si_fig_s1_12v_device_voltage,89,1276,3069.500000,true,46,3047,3092,46.000000,24.000000,0.596935339711,0.0047088863207,0.588205216431,0.605875586613,1.46887159533,0.0912578381889,1.31870881407,1.61661640759
qiu_2024_si_fig_s1_12v_device_voltage,90,1277,3067.500000,true,46,3045,3090,46.000000,24.000000,0.603657576386,0.00477745965691,0.594655446629,0.612360737452,1.48184176394,0.0910430490159,1.3318473384,1.62826840132
qiu_2024_si_fig_s1_12v_device_voltage,91,1278,3064.500000,true,46,3042,3087,46.000000,24.000000,0.61037981306,0.00481621985179,0.601444352261,0.619647626944,1.50129701686,0.0892700494785,1.3564437493,1.65358539181
qiu_2024_si_fig_s1_12v_device_voltage,92,1279,3062.000000,true,49,3038,3086,49.000000,25.500000,0.617102049735,0.00482507062837,0.608301730859,0.626101728687,1.51750972763,0.0960974675407,1.35985054379,1.6729812896
qiu_2024_si_fig_s1_12v_device_voltage,93,1280,3059.500000,true,50,3035,3084,50.000000,26.000000,0.623824286409,0.00479619090094,0.614513408169,0.632639415745,1.53372243839,0.0974794901522,1.3763018751,1.69689698077
qiu_2024_si_fig_s1_12v_device_voltage,94,1281,3057.000000,true,49,3033,3081,49.000000,25.500000,0.630546523083,0.00499844542641,0.621134158939,0.63958803739,1.54993514916,0.0976928901978,1.392339108,1.7066182481
qiu_2024_si_fig_s1_12v_device_voltage,95,1282,3052.500000,true,48,3029,3076,48.000000,25.000000,0.637268759758,0.00505970212402,0.627595242129,0.645947166356,1.57911802853,0.0958150065647,1.42346530889,1.73126611238
qiu_2024_si_fig_s1_12v_device_voltage,96,1283,3049.000000,true,49,3025,3073,49.000000,25.500000,0.643990996432,0.00480768894671,0.634975820469,0.652895593219,1.60181582361,0.0973440609993,1.44326020563,1.7583906711
qiu_2024_si_fig_s1_12v_device_voltage,97,1284,3046.000000,true,49,3022,3070,49.000000,25.500000,0.650713233107,0.00479649829419,0.641722839965,0.659787347058,1.62127107652,0.095027880142,1.46461878891,1.77653604883
qiu_2024_si_fig_s1_12v_device_voltage,98,1285,3043.500000,true,50,3019,3068,50.000000,26.000000,0.657435469781,0.0048351514725,0.647975552478,0.666260162339,1.63748378729,0.097010253188,1.4792735544,1.79699439905
qiu_2024_si_fig_s1_12v_device_voltage,99,1286,3042.000000,true,51,3017,3067,51.000000,26.500000,0.664157706456,0.00486016429354,0.655437316385,0.673026540878,1.64721141375,0.100461688983,1.48306614274,1.80955342567
qiu_2024_si_fig_s1_12v_device_voltage,100,1287,3040.500000,true,52,3015,3066,52.000000,27.000000,0.67087994313,0.00491575699745,0.661397473122,0.679416595511,1.65693904021,0.0986803145029,1.49661919321,1.82407492657
qiu_2024_si_fig_s1_12v_device_voltage,101,1288,3038.500000,true,54,3012,3065,54.000000,28.000000,0.677602179805,0.00483562587611,0.668088156345,0.686786335749,1.66990920882,0.106526706757,1.49737721768,1.84482038839
qiu_2024_si_fig_s1_12v_device_voltage,102,1289,3035.500000,true,54,3009,3062,54.000000,28.000000,0.684324416479,0.00475295702831,0.675412830328,0.693359043204,1.68936446174,0.104003034644,1.5246716642,1.86070592248
qiu_2024_si_fig_s1_12v_device_voltage,103,1290,3031.500000,true,54,3005,3058,54.000000,28.000000,0.691046653154,0.00495336880306,0.682088732571,0.700058976602,1.71530479896,0.104542139289,1.54548712475,1.88915037244
qiu_2024_si_fig_s1_12v_device_voltage,104,1291,3028.000000,true,53,3002,3054,53.000000,27.500000,0.697768889828,0.00478085410718,0.688352918526,0.706557179078,1.73800259403,0.105379117684,1.56690412327,1.9059414845
qiu_2024_si_fig_s1_12v_device_voltage,105,1292,3026.000000,true,53,3000,3052,53.000000,27.500000,0.704491126503,0.00471781982433,0.695337400943,0.713364324715,1.75097276265,0.105410722233,1.58417724012,1.92000158334
qiu_2024_si_fig_s1_12v_device_voltage,106,1293,3024.000000,true,53,2998,3050,53.000000,27.500000,0.711213363177,0.00487685973078,0.70211367478,0.720702787196,1.76394293126,0.102151446973,1.59560294248,1.93766209534
qiu_2024_si_fig_s1_12v_device_voltage,107,1294,3021.000000,true,53,2995,3047,53.000000,27.500000,0.717935599852,0.00485714313695,0.708638529875,0.726616698226,1.78339818418,0.103259639543,1.61519290634,1.95499026646
qiu_2024_si_fig_s1_12v_device_voltage,108,1295,3018.000000,true,53,2992,3044,53.000000,27.500000,0.724657836526,0.0048275942747,0.716040896528,0.734279733959,1.80285343709,0.100469638775,1.63737193916,1.97155112169
qiu_2024_si_fig_s1_12v_device_voltage,109,1296,3014.500000,true,56,2987,3042,56.000000,29.000000,0.731380073201,0.00483474269648,0.722568643082,0.740803368489,1.82555123217,0.10718244874,1.64653292334,2.00363003139
qiu_2024_si_fig_s1_12v_device_voltage,110,1297,3011.500000,true,56,2984,3039,56.000000,29.000000,0.738102309875,0.00497733482278,0.728909948492,0.74721757754,1.84500648508,0.111344466457,1.6616151433,2.02478627042
qiu_2024_si_fig_s1_12v_device_voltage,111,1298,3008.500000,true,54,2982,3035,54.000000,28.000000,0.74482454655,0.00496071596207,0.735467777452,0.753764723413,1.864461738,0.10713308886,1.68884478039,2.03749969763
qiu_2024_si_fig_s1_12v_device_voltage,112,1299,3006.000000,true,51,2981,3031,51.000000,26.500000,0.751546783224,0.00492619747239,0.742437190845,0.760414095819,1.88067444877,0.10144207787,1.71650862971,2.0447757969
qiu_2024_si_fig_s1_12v_device_voltage,113,1300,3003.000000,true,49,2979,3027,49.000000,25.500000,0.758269019899,0.00491679880379,0.749120644129,0.767025523545,1.90012970169,0.0960728285774,1.7444229823,2.05352582865
qiu_2024_si_fig_s1_12v_device_voltage,114,1301,2999.000000,true,51,2974,3024,51.000000,26.500000,0.764991256573,0.00480593821645,0.75592601062,0.773538165242,1.92607003891,0.102077637126,1.76249605375,2.08899635234
qiu_2024_si_fig_s1_12v_device_voltage,115,1302,2997.000000,true,53,2971,3023,53.000000,27.500000,0.771713493248,0.00473070021323,0.76280013764,0.780173239331,1.93904020752,0.10292921134,1.76923072383,2.10895667705
qiu_2024_si_fig_s1_12v_device_voltage,116,1303,2995.000000,true,53,2969,3021,53.000000,27.500000,0.778435729922,0.00488870133516,0.769475025216,0.787653041047,1.95201037613,0.102931312781,1.78523089019,2.12285721246
qiu_2024_si_fig_s1_12v_device_voltage,117,1304,2992.000000,true,53,2966,3018,53.000000,27.500000,0.785157966597,0.00506912464969,0.775300813836,0.79520994713,1.97146562905,0.100549618092,1.80548064869,2.13403359133
qiu_2024_si_fig_s1_12v_device_voltage,118,1305,2988.500000,true,52,2963,3014,52.000000,27.000000,0.791880203271,0.00467420313795,0.783048114593,0.800749466354,1.99416342412,0.0988987767407,1.83203344044,2.16007236741
qiu_2024_si_fig_s1_12v_device_voltage,119,1306,2985.500000,true,52,2960,3011,52.000000,27.000000,0.798602439946,0.00490766157679,0.7893157487,0.807688988559,2.01361867704,0.101520038485,1.85043780525,2.1790408398
qiu_2024_si_fig_s1_12v_device_voltage,120,1307,2982.500000,true,52,2957,3008,52.000000,27.000000,0.80532467662,0.00481278175292,0.79647951086,0.813606322144,2.03307392996,0.101940873484,1.86578388208,2.19807721137
qiu_2024_si_fig_s1_12v_device_voltage,121,1308,2980.000000,true,53,2954,3006,53.000000,27.500000,0.812046913295,0.0046744632022,0.803332960135,0.821096714527,2.04928664073,0.10133132608,1.88453893307,2.21895504073
