seed,mode,device_voltage_V,certified_same_voltage_pair,reference_current_separation,reference_temperature_rise_separation,reference_practical_ambiguity,predicted_current_separation,predicted_temperature_rise_separation,output_status,predicted_ambiguous_protocol,false_unique,two_candidate_set_covered,candidate_assignment,candidate_averaging_used,unique_region_false_refusal
20260809,S1,1.525,False,0.9943002028065141,0.9943129945748042,True,0.9943199449416963,0.9933101459920873,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S1,1.55,True,0.9942922814444033,0.9943049612787327,True,0.9943157659656449,0.9932086439448462,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,0.75,True,0.4330624854423076,0.4334179118904736,True,0.424308792404979,0.4222654461376991,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,0.775,False,0.43399339950473514,0.43437572905347316,True,0.4246118790261762,0.4219190773943768,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,0.8,False,0.4349595692265123,0.43537017235712894,True,0.42492257215389617,0.4208191681193197,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,0.825,False,0.4359615105377544,0.43640180719644023,True,0.4252376268551185,0.4180428356056614,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,0.85,False,0.4369997663143146,0.43747125494211486,True,0.42555066106077793,0.4118744252422149,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,0.875,False,0.43807490739504795,0.43857911059980725,True,0.42589090045145334,0.40115474085777114,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,0.9,False,0.43918753440807284,0.4397260615151122,True,0.44490895129487185,0.7335057944247674,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,0.925,False,0.44033827752632887,0.44091277439587406,True,0.50967383186925,0.8961103786557938,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,0.95,True,0.9902742947429363,0.9937416252885147,True,0.6261969357091264,0.9426272230195455,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,0.975,False,0.9906528951898745,0.9938437949616564,True,0.8056174888280846,0.9664923048553237,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,1.0,False,0.9907753306007241,0.9938844642605219,True,0.9646164737590956,0.9849042112666341,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,1.025,False,0.9908500436200138,0.9939074553741544,True,0.9890531915223875,0.9924996364620645,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,1.05,False,0.9909063258614309,0.9939208802322047,True,0.9907916410242137,0.9935954552591091,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,1.075,False,0.9940954928340616,0.9941769534819453,True,0.9912176037293675,0.9938748111321467,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,1.1,False,0.9941967521174749,0.9942424653523907,True,0.9916501486202308,0.9939775885364909,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,1.125,False,0.9942511506928483,0.9942820181513491,True,0.9923223402869085,0.9940063662346902,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,1.15,False,0.9942858026258266,0.994308996657931,True,0.993205667989759,0.994022101727051,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,1.175,False,0.9943090150050008,0.994327940895354,True,0.9938637066932198,0.994071407046705,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,1.2,False,0.9943246772840848,0.9943411591404221,True,0.9941598616150716,0.9941216345343731,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,1.225,False,0.9943349797329015,0.9943500517556412,True,0.9942788542329297,0.9941475062841529,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,1.25,False,0.9943412993652937,0.9943555625876341,True,0.994330147287554,0.9941531539558067,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,1.275,False,0.9943445688716509,0.9943583738084858,True,0.9943525381144092,0.994145994539336,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,1.3,False,0.994345454461932,0.9943590024524221,True,0.9943608066535471,0.9941302961267852,AMBIGUOUS_PROTOCOL,True,False,True,direct,False,False
20260809,S2,1.3250000000000002,False,0.9943444505676845,0.9943578530437691,True,0.9943616555595854,0.9941074897020201,AMBIGUOUS_PROTOCOL,True,False,True,direct,False,False
20260809,S2,1.35,True,0.9943419342026315,0.9943552484560396,True,0.9943585006921188,0.994077466065645,AMBIGUOUS_PROTOCOL,True,False,True,direct,False,False
20260809,S2,1.375,False,0.9943381981768717,0.9943514493031569,True,0.9943531939250159,0.9940396951929454,AMBIGUOUS_PROTOCOL,True,False,True,direct,False,False
20260809,S2,1.4,False,0.9943334725622653,0.9943466670830368,True,0.9943467820477682,0.9939939594481265,AMBIGUOUS_PROTOCOL,True,False,True,direct,False,False
20260809,S2,1.425,False,0.9943279393167559,0.9943410735373873,True,0.9943398817349505,0.9939407244572234,AMBIGUOUS_PROTOCOL,True,False,True,direct,False,False
20260809,S2,1.4500000000000002,False,0.9943217427389053,0.9943348078373144,True,0.9943328728696383,0.9938812262928449,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,1.475,False,0.994314997261829,0.9943279823219247,True,0.9943259996517673,0.9938173597523672,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,1.5,False,0.9943077934648182,0.9943206873573239,True,0.9943194239987027,0.9937514440456313,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,1.525,False,0.9943002028065141,0.9943129945748042,True,0.9943132539851333,0.9936859300067317,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,S2,1.55,True,0.9942922814444033,0.9943049612787327,True,0.9943075589917826,0.9936231019334943,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
20260809,G1,0.75,True,0.4330624854423076,0.4334179118904736,True,0.4189472830730802,0.2061550470598219,AMBIGUOUS_PROTOCOL,True,False,False,uncovered,False,False
