seed,mode,sample_id,context_id,protocol_id,branch_label,device_voltage_V,split,full_curve_test,headline_test,event_neighborhood,temperature_rise_relative_l2,potential_relative_l2,joint_field_score,terminal_current_relative_error,predicted_terminal_current_A,reference_terminal_current_A,mean_state_absolute_error,predicted_mean_state,reference_mean_state,hotspot_coordinate_error,true_fixed_point_defect,sigma_defect,terminal_electrical_heat_ledger_error,electrical_heat_sink_ledger_error,projection_count,main_linear_solve_count,diagnostic_projection_count,diagnostic_linear_solve_count,diagnostic_included_in_timing,finite,practical_complete_case_pass
20260809,G1,G1_cooling_coarse_010,G1,G1_cooling,cooling,1.3,test_diagnostic,True,False,False,0.1286348604967013,0.002507392536337491,0.0655711265165194,3.135286857329177e-05,0.004629490987946044,0.004629345844674196,0.0009805525119856995,0.999869776454448,0.9988892239424623,0.0,0.04204574888735204,0.0018650247079164842,1.5853178513933953e-15,2.1041491482130522e-14,1,2,1,2,False,True,False
20260809,G2,G1_cooling_coarse_010,G1,G1_cooling,cooling,1.3,test_diagnostic,True,False,False,0.08341077429495428,0.0024087300117363116,0.0429097521533453,0.0013331218767897396,0.004635517326894957,0.004629345844674196,0.000836145716339276,0.9997253696588015,0.9988892239424623,0.0,0.027766201498907656,0.0023077092635302486,5.757297750075051e-16,2.1302001675277687e-14,2,4,1,2,False,True,False
0,A1,G1_cooling_coarse_011,G1,G1_cooling,cooling,1.275,test_diagnostic,True,False,False,0.284702914731177,0.002845263789008806,0.14377408926009289,0.0031827140702138995,0.0045236772894854775,0.004538120830505057,0.0014214594575699957,0.9999982127613747,0.9985767533038047,0.0,0.0862778795687841,0.0024350608451832348,2.7068922263110435e-15,2.180552071195013e-14,1,2,1,2,False,True,False
0,A2,G1_cooling_coarse_011,G1,G1_cooling,cooling,1.275,test_diagnostic,True,False,False,0.18547021458788818,0.0031424502588967766,0.09430633242339248,0.00020023835879082638,0.0045390295363721515,0.004538120830505057,0.001407585995608196,0.9999843392994129,0.9985767533038047,0.0,0.05823256968169211,0.0012525232788232247,1.1989941208676202e-15,2.2331265501159452e-14,2,4,1,2,False,True,False
0,R1,G1_cooling_coarse_011,G1,G1_cooling,cooling,1.275,test_diagnostic,True,False,False,0.05467364649482351,0.0016156620158777708,0.028144654255350638,0.003178414035591601,0.004552544857447945,0.004538120830505057,0.0004163790484310592,0.9989931323522357,0.9985767533038047,0.0,0.02074798499053212,0.0023546305210319545,1.3448639467236759e-15,2.3012116421716235e-14,1,2,1,2,False,True,False
0,R2,G1_cooling_coarse_011,G1,G1_cooling,cooling,1.275,test_diagnostic,True,False,False,0.03420300973973099,0.0012134978574480097,0.0177082537985895,0.002503886865732989,0.004549483771647668,0.004538120830505057,0.0003102153362172233,0.9988869686400219,0.9985767533038047,0.0,0.013030096637635156,0.0017744709029069486,1.4952986980827488e-15,2.1382771382583304e-14,2,4,1,2,False,True,True
20260809,H0,G1_cooling_coarse_011,G1,G1_cooling,cooling,1.275,test_diagnostic,True,False,False,0.9798012581153172,0.0184734798912813,0.49913736900329925,0.9886238052949538,5.162654616285199e-05,0.004538120830505057,0.8654726388103969,0.13310411449340775,0.9985767533038047,0.0,0.18786962068041263,0.030253806973981556,1.441235894618544e-15,0.4080733661661506,0,1,1,2,False,True,False
20260809,H1,G1_cooling_coarse_011,G1,G1_cooling,cooling,1.275,test_diagnostic,True,False,False,0.9828461788139453,0.0184734798912813,0.5006598293526133,0.9886238052949538,5.162654616285199e-05,0.004538120830505057,0.8698022384752226,0.12877451482858204,0.9985767533038047,0.0,0.14814197377801175,0.02024297159435442,1.441235894618544e-15,1.863723902583866e-12,1,2,1,2,False,True,False
20260809,H2,G1_cooling_coarse_011,G1,G1_cooling,cooling,1.275,test_diagnostic,True,False,False,0.984944580440907,0.01822340636821948,0.5015839934045633,0.9889211040252497,5.02773686020129e-05,0.004538120830505057,0.8726959142322106,0.12588083907159414,0.9985767533038047,0.0,0.11287905850351933,0.013623043185339112,2.1141585884743016e-16,1.8018973649566482e-12,2,4,1,2,False,True,False
20260809,S1,G1_cooling_coarse_011,G1,G1_cooling,cooling,1.275,test_diagnostic,True,False,False,0.0834799082194173,0.0006568397872835361,0.042068374003350416,0.001380536817475737,0.0045443858733937225,0.004538120830505057,5.524041633930832e-05,0.9985215128874654,0.9985767533038047,0.0,0.03098092141123863,0.0017613531236921067,4.490928378588397e-16,2.170615382984392e-14,1,2,1,2,False,True,False
20260809,S2,G1_cooling_coarse_011,G1,G1_cooling,cooling,1.275,test_diagnostic,True,False,False,0.05381875274648701,0.00041700904865353756,0.027117880897570272,0.001453040955757399,0.004544714905933956,0.004538120830505057,9.37053274752131e-07,0.9985776903570794,0.9985767533038047,0.0,0.019726057612227343,0.001076856450339065,1.4968677467119034e-16,2.260270297534974e-14,2,4,1,2,False,True,False
20260809,G1,G1_cooling_coarse_011,G1,G1_cooling,cooling,1.275,test_diagnostic,True,False,False,0.12655705699590217,0.0032408570238251226,0.06489895700986364,0.001634685401264679,0.0045455392303758585,0.004538120830505057,0.0011995185982807133,0.9997762719020854,0.9985767533038047,0.0,0.041337369809416276,0.0026096450021487133,4.489788878225688e-16,2.2448944391128454e-14,1,2,1,2,False,True,False
20260809,G2,G1_cooling_coarse_011,G1,G1_cooling,cooling,1.275,test_diagnostic,True,False,False,0.08220628790713261,0.0030113668066545606,0.042608827356893586,0.002586154261600623,0.004549857111030526,0.004538120830505057,0.0009976043943986657,0.9995743576982034,0.9985767533038047,0.0,0.02730617592302818,0.003038514844749788,1.9437288013860964e-15,2.2427640015993458e-14,2,4,1,2,False,True,False
0,A1,G1_cooling_coarse_012,G1,G1_cooling,cooling,1.25,test_diagnostic,True,False,False,0.31856287474906725,0.0038727051405339327,0.1612177899448006,0.0022860608603554357,0.004434977734789682,0.004445139594435337,0.0018170973667569479,0.9999979752958945,0.9981808779291376,0.0,0.09417408960910777,0.002600194000456438,2.033958818850119e-15,2.3155838860755253e-14,1,2,1,2,False,True,False
0,A2,G1_cooling_coarse_012,G1,G1_cooling,cooling,1.25,test_diagnostic,True,False,False,0.207982710687697,0.004164199012095754,0.10607345484989637,0.001426385725729855,0.004451480078101716,0.004445139594435337,0.0018006330125073244,0.9999815109416449,0.9981808779291376,0.0,0.06395705635323617,0.0013410975443885022,0.0,2.1511212943528244e-14,2,4,1,2,False,True,False
0,R1,G1_cooling_coarse_012,G1,G1_cooling,cooling,1.25,test_diagnostic,True,False,False,0.07289787105207944,0.001023423172828941,0.03696064711245419,0.0014605624258375984,0.004451631998304572,0.004445139594435337,3.275589736861928e-05,0.9982136338265062,0.9981808779291376,0.0,0.027038680735868906,0.002188700004301842,6.234921401005244e-16,2.3069209183719413e-14,1,2,1,2,False,True,False
0,R2,G1_cooling_coarse_012,G1,G1_cooling,cooling,1.25,test_diagnostic,True,False,False,0.04677513947819899,0.0006656803063537772,0.023720409892276383,0.001519306177516648,0.004451893122481086,0.004445139594435337,5.924505166554628e-05,0.9982401229808031,0.9981808779291376,0.0,0.017199392930854002,0.001389482668247177,1.091047246441548e-15,2.2444400498226133e-14,2,4,1,2,False,True,True
20260809,H0,G1_cooling_coarse_012,G1,G1_cooling,cooling,1.25,test_diagnostic,True,False,False,0.9800204664217984,0.018052779132637073,0.4990366227772177,0.9887210015729869,5.013672249348977e-05,0.004445139594435337,0.8666936778857915,0.131487200043346,0.9981808779291376,0.0,0.19247924202401942,0.029641807856986745,1.513743784983951e-15,0.3916697245443458,0,1,1,2,False,True,False
20260809,H1,G1_cooling_coarse_012,G1,G1_cooling,cooling,1.25,test_diagnostic,True,False,False,0.9830182514740569,0.018052779132637073,0.500535515303347,0.9887210015729869,5.013672249348977e-05,0.004445139594435337,0.8707071480488809,0.12747372988025665,0.9981808779291376,0.0,0.15152753575140637,0.01974969342980233,1.513743784983951e-15,1.934564557209489e-12,1,2,1,2,False,True,False
20260809,H2,G1_cooling_coarse_012,G1,G1_cooling,cooling,1.25,test_diagnostic,True,False,False,0.9850802556398104,0.01778677014931289,0.5014335128945616,0.9889964890853613,4.8912142044461834e-05,0.004445139594435337,0.8733826228985243,0.12479825503061329,0.9981808779291376,0.0,0.11519054235406866,0.013243237684904909,4.4332639183945314e-16,1.919159950272993e-12,2,4,1,2,False,True,False
20260809,S1,G1_cooling_coarse_012,G1,G1_cooling,cooling,1.25,test_diagnostic,True,False,False,0.09446527826259724,0.0024343925190007825,0.04844983539079901,0.004979707324310985,0.004423004100239342,0.004445139594435337,0.0008162209985437263,0.9973646569305938,0.9981808779291376,0.0,0.033120445932446695,0.0037724068661407466,1.0981734637035992e-15,2.3218524661161842e-14,1,2,1,2,False,True,False
20260809,S2,G1_cooling_coarse_012,G1,G1_cooling,cooling,1.25,test_diagnostic,True,False,False,0.06289561045498612,0.001610697587719764,0.032253154021352946,0.0019709213565953245,0.004436378573875617,0.004445139594435337,0.0004453472530074887,0.9977355306761301,0.9981808779291376,0.0,0.021879090877101697,0.002049702414688601,6.25635868387617e-16,2.3461345064535637e-14,2,4,1,2,False,True,False
20260809,G1,G1_cooling_coarse_012,G1,G1_cooling,cooling,1.25,test_diagnostic,True,False,False,0.11168111141253098,0.004027774673903309,0.057854443043217144,0.003824698236535313,0.004462140912003327,0.004445139594435337,0.001398426257474994,0.9995793041866126,0.9981808779291376,0.0,0.03686801416364437,0.0036807542814639655,6.220237362062093e-16,2.2703866371526648e-14,1,2,1,2,False,True,False
20260809,G2,G1_cooling_coarse_012,G1,G1_cooling,cooling,1.25,test_diagnostic,True,False,False,0.0726287201661514,0.0035774665077752945,0.03810309333696335,0.004101350375542079,0.004463370669380311,0.004445139594435337,0.0011212754161529226,0.9993021533452905,0.9981808779291376,0.0,0.024273672402554503,0.0038280973833277406,1.0882416210817265e-15,2.2542147865264358e-14,2,4,1,2,False,True,False
0,A1,G1_cooling_coarse_013,G1,G1_cooling,cooling,1.225,test_diagnostic,True,False,False,0.355958840587036,0.005151213017286123,0.18055502680216104,0.0008576610973155119,0.004346278180093886,0.004350009013597821,0.0023194920782468875,0.9999977075204753,0.9976782154422285,0.0,0.10244041621931067,0.002766229007926323,1.7920054950942966e-15,2.4110619388541492e-14,1,2,1,2,False,True,False
0,A2,G1_cooling_coarse_013,G1,G1_cooling,cooling,1.225,test_diagnostic,True,False,False,0.23300759529813278,0.005436402093145421,0.1192219986956391,0.0031805088378255297,0.0043638442557101895,0.004350009013597821,0.0022999715781576446,0.9999781870203861,0.9976782154422285,0.0,0.07002295504775313,0.0014407620428757812,1.6225381953798658e-16,2.4500326750235976e-14,2,4,1,2,False,True,False
0,R1,G1_cooling_coarse_013,G1,G1_cooling,cooling,1.225,test_diagnostic,True,False,False,0.10095096876311994,0.00185777018157925,0.051404369472349595,0.004375308571259061,0.004330976381875572,0.004350009013597821,0.0008191176694384295,0.99685909777279,0.9976782154422285,0.0,0.03634845130389523,0.0037355054987381884,8.174258364937695e-16,2.4195804760215572e-14,1,2,1,2,False,True,False
0,R2,G1_cooling_coarse_013,G1,G1_cooling,cooling,1.225,test_diagnostic,True,False,False,0.06670661020656063,0.0013673508927410636,0.03403698054965085,0.0016885509875415022,0.004342663801582096,0.004350009013597821,0.0004555073683818467,0.9972227080738466,0.9976782154422285,0.0,0.023633346915722494,0.0020761816507011616,1.6304517934359257e-16,2.3804596184164516e-14,2,4,1,2,False,True,False
20260809,H0,G1_cooling_coarse_013,G1,G1_cooling,cooling,1.225,test_diagnostic,True,False,False,0.9804130624010217,0.017556858505414198,0.49898496045321794,0.988823661348017,4.8617173875147806e-05,0.004350009013597821,0.8679873818264892,0.12969083361573927,0.9976782154422285,0.0,0.19742259058488987,0.02878912768200022,5.68898117296634e-16,0.3668490825492265,0,1,1,2,False,True,False
20260809,H1,G1_cooling_coarse_013,G1,G1_cooling,cooling,1.225,test_diagnostic,True,False,False,0.9833049761090473,0.017556858505414198,0.5004309173072308,0.988823661348017,4.8617173875147806e-05,0.004350009013597821,0.871616652649492,0.12606156279273653,0.9976782154422285,0.0,0.15496929278859548,0.019110661927064395,5.68898117296634e-16,1.9962634935938883e-12,1,2,1,2,False,True,False
20260809,H2,G1_cooling_coarse_013,G1,G1_cooling,cooling,1.225,test_diagnostic,True,False,False,0.9852909692621679,0.017297848683304574,0.5012944089727362,0.9890730198859206,4.753246198764968e-05,0.004350009013597821,0.8740293066224579,0.1236489088197705,0.9976782154422285,0.0,0.11738376169153192,0.012772811674144634,1.163761249860826e-16,2.05636612850408e-12,2,4,1,2,False,True,False
20260809,S1,G1_cooling_coarse_013,G1,G1_cooling,cooling,1.225,test_diagnostic,True,False,False,0.11208455341820703,0.00779150470204954,0.05993802906012828,0.019542087047382656,0.004265000758797193,0.004350009013597821,0.0025236725860794396,0.995154542856149,0.9976782154422285,0.0,0.03519420300554877,0.010545037346908847,3.320282637218396e-16,2.5068133910998894e-14,1,2,1,2,False,True,False
20260809,S2,G1_cooling_coarse_013,G1,G1_cooling,cooling,1.225,test_diagnostic,True,False,False,0.07881932310461631,0.004997327004291145,0.04190832505445373,0.009858378276433963,0.004307124979235876,0.004350009013597821,0.0013978284223545856,0.9962803870198739,0.9976782154422285,0.0,0.025165941987891467,0.005845722698680795,4.931714787274376e-16,2.416540245764445e-14,2,4,1,2,False,True,False
20260809,G1,G1_cooling_coarse_013,G1,G1_cooling,cooling,1.225,test_diagnostic,True,False,False,0.08458983375653009,0.004656669350131165,0.04462325155333063,0.006036845420824015,0.004376269345592102,0.004350009013597821,0.001471569112907245,0.9991497845551357,0.9976782154422285,0.0,0.028919482366180038,0.0048450762378290544,0.0,2.4592558650166107e-14,1,2,1,2,False,True,False
20260809,G2,G1_cooling_coarse_013,G1,G1_cooling,cooling,1.225,test_diagnostic,True,False,False,0.054752156174191234,0.003872735991445746,0.02931244608281849,0.005372253777772881,0.004373378365954468,0.004350009013597821,0.0011250880308539823,0.9988033034730824,0.9976782154422285,0.0,0.01880311594012357,0.0043608646915431456,0.0,2.396121492088098e-14,2,4,1,2,False,True,False
0,A1,G1_cooling_coarse_014,G1,G1_cooling,cooling,1.2,test_diagnostic,True,False,False,0.3972692334341752,0.006741487153670512,0.20200536029392285,0.0012675347855616817,0.004257578625398092,0.0042521888281436436,0.002961184822731555,0.9999974059358117,0.9970362211130801,0.0,0.11103952842032212,0.0029314680614986348,1.8674501708860276e-15,2.5125693208284777e-14,1,2,1,2,False,True,False
0,A2,G1_cooling_coarse_014,G1,G1_cooling,cooling,1.2,test_diagnostic,True,False,False,0.26085957204512544,0.0070200766913556265,0.13393982436824053,0.005628839672730585,0.00427612371731544,0.0042521888281436436,0.0029380600059034645,0.9999742811189836,0.9970362211130801,0.0,0.07641367601183778,0.001555732159420526,3.38063861621593e-16,2.4171566105943895e-14,2,4,1,2,False,True,False
0,R1,G1_cooling_coarse_014,G1,G1_cooling,cooling,1.2,test_diagnostic,True,False,False,0.13530040849544742,0.00594000079376291,0.07062020464460517,0.017611624002154574,0.0041773008773162154,0.0042521888281436436,0.0025961657534662175,0.9944400553596139,0.9970362211130801,0.0,0.04708360799459974,0.009391391897410256,6.921229468996707e-16,2.5262487561837994e-14,1,2,1,2,False,True,False
0,R2,G1_cooling_coarse_014,G1,G1_cooling,cooling,1.2,test_diagnostic,True,False,False,0.09241095716600901,0.004414618860073065,0.04841278801304104,0.00927756926985491,0.004212738851742038,0.0042521888281436436,0.0014991467018972138,0.9955370744111829,0.9970362211130801,0.0,0.031494880146254824,0.005517330206637226,1.201026295796486e-15,2.4535251471271073e-14,2,4,1,2,False,True,False
20260809,H0,G1_cooling_coarse_014,G1,G1_cooling,cooling,1.2,test_diagnostic,True,False,False,0.9809483955301166,0.017014694657181972,0.4989815450936493,0.988924559469416,4.709486449091821e-05,0.0042521888281436436,0.8692364599144802,0.1277997611985999,0.9970362211130801,0.0,0.20295037038135047,0.027727606980099687,9.592360230475001e-16,0.3345050675249444,0,1,1,2,False,True,False
20260809,H1,G1_cooling_coarse_014,G1,G1_cooling,cooling,1.2,test_diagnostic,True,False,False,0.9836844040701759,0.017014694657181972,0.5003495493636789,0.988924559469416,4.709486449091821e-05,0.0042521888281436436,0.8724411816043643,0.12459503950871573,0.9970362211130801,0.0,0.1586719028874417,0.018355655059016016,9.592360230475001e-16,2.1621179959490652e-12,1,2,1,2,False,True,False
20260809,H2,G1_cooling_coarse_014,G1,G1_cooling,cooling,1.2,test_diagnostic,True,False,False,0.9855609606122266,0.016792809280752323,0.5011768849464895,0.9891453420533921,4.6156055253886674e-05,0.0042521888281436436,0.8745650555622918,0.12247116555078832,0.9970362211130801,0.0,0.11961841002068026,0.012235977382885755,1.835150215058671e-15,2.225792524170831e-12,2,4,1,2,False,True,False
20260809,S1,G1_cooling_coarse_014,G1,G1_cooling,cooling,1.2,test_diagnostic,True,False,False,0.13935069676404485,0.018718366867393896,0.07903453181571937,0.04905643605608514,0.004043591598797415,0.0042521888281436436,0.006523550160475122,0.990512670952605,0.9970362211130801,0.0,0.035367361210691034,0.02403389459169372,2.5025327185715003e-15,2.609784120796e-14,1,2,1,2,False,True,False
20260809,S2,G1_cooling_coarse_014,G1,G1_cooling,cooling,1.2,test_diagnostic,True,False,False,0.10653748342263047,0.012107100678086135,0.059322292050358306,0.02831717280262882,0.004131778862307692,0.0042521888281436436,0.003698390167089727,0.9933378309459904,0.9970362211130801,0.0,0.029423584359768863,0.014360547097967191,1.74937108788046e-16,2.4491195230326443e-14,2,4,1,2,False,True,False
20260809,G1,G1_cooling_coarse_014,G1,G1_cooling,cooling,1.2,test_diagnostic,True,False,False,0.05303698400228035,0.004467032969023682,0.028752008485652018,0.006363625938519847,0.004279248167265903,0.0042521888281436436,0.0011556668859880048,0.9981918879990681,0.9970362211130801,0.0,0.02009204781396929,0.0051556177934787475,1.6890851384893668e-16,2.516736856349157e-14,1,2,1,2,False,True,False
20260809,G2,G1_cooling_coarse_014,G1,G1_cooling,cooling,1.2,test_diagnostic,True,False,False,0.03298819703602196,0.00335432323182905,0.018171260133925504,0.005107547750810028,0.004273907085628848,0.0042521888281436436,0.0008420232289523266,0.9978782443420324,0.9970362211130801,0.0,0.012526129651536861,0.003941392519342401,6.764783921055403e-16,2.502970050790501e-14,2,4,1,2,False,True,True
0,A1,G1_cooling_coarse_015,G1,G1_cooling,cooling,1.175,test_diagnostic,True,False,False,0.4430470272252153,0.008724787939273481,0.2258859075822444,0.004333166384037323,0.0041688790707022985,0.004150892562586349,0.0037901610905592964,0.9999970667407205,0.9962069056501612,0.0,0.11994193173251594,0.0030944846688923805,1.593623060351976e-15,2.620624588134365e-14,1,2,1,2,False,True,False
0,A2,G1_cooling_coarse_015,G1,G1_cooling,cooling,1.175,test_diagnostic,True,False,False,0.29199778599961534,0.008996653004545385,0.15049721950208036,0.009016747650322192,0.004188320113346789,0.004150892562586349,0.0037627861159357234,0.999969691766097,0.9962069056501612,0.0,0.08311778837776647,0.0016918326093193375,1.586225895608809e-15,2.5908356294943922e-14,2,4,1,2,False,True,False
0,R1,G1_cooling_coarse_015,G1,G1_cooling,cooling,1.175,test_diagnostic,True,False,False,0.17502565842336346,0.013062271499779957,0.0940439649615717,0.04263325424126812,0.003973926504637416,0.004150892562586349,0.006357538175194688,0.9898493674749665,0.9962069056501612,0.0,0.0578924386180711,0.019429391431151938,1.8575587688446045e-16,2.786338153266907e-14,1,2,1,2,False,True,False
0,R2,G1_cooling_coarse_015,G1,G1_cooling,cooling,1.175,test_diagnostic,True,False,False,0.12506783265693788,0.010126633151026092,0.067597232903982,0.025946961956217138,0.004043189511180576,0.004150892562586349,0.003828592845324774,0.9923783128048365,0.9962069056501612,0.0,0.040052912403807775,0.012485254726990672,3.6514746612892734e-16,2.7933781158862944e-14,2,4,1,2,False,True,False
20260809,H0,G1_cooling_coarse_015,G1,G1_cooling,cooling,1.175,test_diagnostic,True,False,False,0.9815782676781399,0.01654421481723315,0.4990612412476865,0.9890152747246342,4.5596414447570164e-05,0.004150892562586349,0.8702973400494255,0.1259095656007357,0.9962069056501612,0.0,0.2084811981529623,0.026414039309639595,1.0118397075280595e-15,0.29790922736394704,0,1,1,2,False,True,False
20260809,H1,G1_cooling_coarse_015,G1,G1_cooling,cooling,1.175,test_diagnostic,True,False,False,0.9841231669956382,0.01654421481723315,0.5003336909064356,0.9890152747246342,4.5596414447570164e-05,0.004150892562586349,0.8730680193243648,0.12313888632579642,0.9962069056501612,0.0,0.16217409496122617,0.017459108035677004,1.0118397075280595e-15,2.2995322153209566e-12,1,2,1,2,False,True,False
20260809,H2,G1_cooling_coarse_015,G1,G1_cooling,cooling,1.175,test_diagnostic,True,False,False,0.9858669332220139,0.01638035476355036,0.5011236439927821,0.9892069638606085,4.480073343872615e-05,0.004150892562586349,0.8748982546520806,0.12130865099808062,0.9962069056501612,0.0,0.12155283404127008,0.011617587684998496,1.1585367360629326e-15,2.28605043286018e-12,2,4,1,2,False,True,False
20260809,S1,G1_cooling_coarse_015,G1,G1_cooling,cooling,1.175,test_diagnostic,True,False,False,0.17788993970412745,0.03744283448234864,0.10766638709323804,0.10014510347244703,0.003735200997403128,0.004150892562586349,0.016884802521658915,0.9793221031285023,0.9962069056501612,0.0,0.027874862581915363,0.03914253329890118,3.952559463635485e-16,2.984182395044791e-14,1,2,1,2,False,True,False
20260809,S2,G1_cooling_coarse_015,G1,G1_cooling,cooling,1.175,test_diagnostic,True,False,False,0.15370055241347436,0.026335250812874213,0.09001790161317429,0.07271984260655165,0.0038490403087583637,0.004150892562586349,0.011278493584501836,0.9849284120656594,0.9962069056501612,0.0,0.029392862127426016,0.0315595719974488,1.9178292335978337e-16,2.7616740963808816e-14,2,4,1,2,False,True,False
20260809,G1,G1_cooling_coarse_015,G1,G1_cooling,cooling,1.175,test_diagnostic,True,False,False,0.05900066084648821,0.0020304617911899576,0.030515561318839084,0.0008720392756561752,0.004147272821242744,0.004150892562586349,0.00021418065808154196,0.9959927249920797,0.9962069056501612,0.0,0.02117951215813797,0.0038074975429376787,1.2459420058733603e-15,2.4740848402342477e-14,1,2,1,2,False,True,False
20260809,G2,G1_cooling_coarse_015,G1,G1_cooling,cooling,1.175,test_diagnostic,True,False,False,0.03829918696946758,0.0011879966496504944,0.01974359180955904,4.336120810915632e-05,0.004151072550302594,0.004150892562586349,0.00010721947037994894,0.9960996861797813,0.9962069056501612,0.0,0.013611366030739204,0.0022451923435471473,0.0,2.525168796520088e-14,2,4,1,2,False,True,True
0,A1,G1_cooling_coarse_016,G1,G1_cooling,cooling,1.15,test_diagnostic,True,False,False,0.49411812781857106,0.011217219108235435,0.25266767346340324,0.008726695752924346,0.004080179516006509,0.004044881069555733,0.004882993978710504,0.99999668582932,0.9951136918506095,0.0,0.12912384326996978,0.0032540311696430606,2.772773582480712e-15,2.6064071675318764e-14,1,2,1,2,False,True,False
0,A2,G1_cooling_coarse_016,G1,G1_cooling,cooling,1.15,test_diagnostic,True,False,False,0.3271150998651463,0.011482329611519154,0.16929871473833275,0.013734403176609011,0.004100435096966445,0.004044881069555733,0.004850608156128811,0.9999643000067383,0.9951136918506095,0.0,0.0901277082608131,0.0018563727779158422,7.357537240950577e-16,2.74068262225409e-14,2,4,1,2,False,True,False
0,R1,G1_cooling_coarse_016,G1,G1_cooling,cooling,1.15,test_diagnostic,True,False,False,0.21980761582263353,0.02340014849511179,0.12160388215887266,0.08358162984110516,0.003706803317248832,0.004044881069555733,0.014609345681583452,0.980504346169026,0.9951136918506095,0.0,0.06753937024716253,0.02987198055422158,4.0694233478272003e-16,2.787554993261634e-14,1,2,1,2,False,True,False
0,R2,G1_cooling_coarse_016,G1,G1_cooling,cooling,1.15,test_diagnostic,True,False,False,0.16771274781553583,0.019898634715412908,0.09380569126547436,0.061028752370128336,0.003798027024395196,0.004044881069555733,0.010047995411161526,0.985065696439448,0.9951136918506095,0.0,0.0471222345522349,0.023802672302732253,1.9858405256368303e-15,2.899327167429773e-14,2,4,1,2,False,True,False
20260809,H0,G1_cooling_coarse_016,G1,G1_cooling,cooling,1.15,test_diagnostic,True,False,False,0.9822597106348417,0.0164117752225626,0.4993357429287022,0.989088304257571,4.413651154530299e-05,0.004044881069555733,0.8710321732110154,0.12408151863959407,0.9951136918506095,0.0,0.2126840270587938,0.024753908833394303,8.010243091304755e-16,0.26011886402637224,0,1,1,2,False,True,False
20260809,H1,G1_cooling_coarse_016,G1,G1_cooling,cooling,1.15,test_diagnostic,True,False,False,0.9845920052615458,0.0164117752225626,0.5005018902420542,0.989088304257571,4.413651154530299e-05,0.004044881069555733,0.8733789491100189,0.12173474274059064,0.9951136918506095,0.0,0.1643858124008581,0.016354217869209032,8.010243091304755e-16,2.3611526552136e-12,1,2,1,2,False,True,False
20260809,H2,G1_cooling_coarse_016,G1,G1_cooling,cooling,1.15,test_diagnostic,True,False,False,0.9861886131076254,0.016289145666499385,0.5012388793870624,0.9892515011326286,4.347639959477181e-05,0.004044881069555733,0.8749243430698291,0.12018934878078036,0.9951136918506095,0.0,0.12235833078661316,0.010871468821235037,1.355310735538194e-16,2.3391307984653695e-12,2,4,1,2,False,True,False
20260809,S1,G1_cooling_coarse_016,G1,G1_cooling,cooling,1.15,test_diagnostic,True,False,False,0.22369722867616157,0.06253934762441896,0.14311828815029026,0.17008781421608657,0.003356896089670972,0.004044881069555733,0.043116249313151056,0.9519974425374584,0.9951136918506095,0.0,0.015642483333393048,0.0279399262163748,8.987202202314353e-16,3.257860798338953e-14,1,2,1,2,False,True,False
20260809,S2,G1_cooling_coarse_016,G1,G1_cooling,cooling,1.15,test_diagnostic,True,False,False,0.22163507985228392,0.04967146512172208,0.135653272487003,0.15918330345895,0.0034010035388052804,0.004044881069555733,0.04226153213363726,0.9528521597169722,0.9951136918506095,0.0,0.014100128127358917,0.02479288629680869,2.6611942844930955e-15,3.259962998504041e-14,2,4,1,2,False,True,False
20260809,G1,G1_cooling_coarse_016,G1,G1_cooling,cooling,1.15,test_diagnostic,True,False,False,0.1211979237504385,0.008311214916870818,0.06475456933365466,0.02961561680182512,0.003925089421790814,0.004044881069555733,0.0046985291671856055,0.9904151626834239,0.9951136918506095,0.0,0.036786832295713424,0.0129156696089318,1.1529331190217894e-15,2.7670394856522978e-14,1,2,1,2,False,True,False
20260809,G2,G1_cooling_coarse_016,G1,G1_cooling,cooling,1.15,test_diagnostic,True,False,False,0.0879188907749336,0.007066978882198159,0.04749293482856588,0.01947988353781901,0.003966087257396458,0.004044881069555733,0.0030535802992851524,0.9920601115513243,0.9951136918506095,0.0,0.026064082946811794,0.008763345621959006,3.8033837850854504e-16,2.7764701631123796e-14,2,4,1,2,False,True,False
0,A1,G1_cooling_coarse_017,G1,G1_cooling,cooling,1.125,test_diagnostic,True,False,False,0.5518153985966966,0.01440394413977215,0.2831096713682344,0.015136036153082347,0.003991479961310717,0.003931965588017804,0.006376644147815247,0.9999962587935027,0.9936196146456875,0.0,0.13856559572944663,0.0034089667515101976,3.090535717151175e-15,2.7235346007394815e-14,1,2,1,2,False,True,False
0,A2,G1_cooling_coarse_017,G1,G1_cooling,cooling,1.125,test_diagnostic,True,False,False,0.3673509141868887,0.01466231898691269,0.19100661658690068,0.020474425517447676,0.0040124703245868415,0.003931965588017804,0.006338352055585861,0.9999579667012733,0.9936196146456875,0.0,0.09743869423739286,0.002057863176124044,3.842960317094109e-16,2.843790634649642e-14,2,4,1,2,False,True,False
0,R1,G1_cooling_coarse_017,G1,G1_cooling,cooling,1.125,test_diagnostic,True,False,False,0.2684842390027177,0.03578664879446149,0.15213544389858957,0.14172841362982636,0.003374694342780973,0.003931965588017804,0.03225587606949487,0.9613637385761926,0.9936196146456875,0.0,0.07835276685186186,0.021742575194710772,1.1423082111043898e-16,3.2784245658695984e-14,1,2,1,2,False,True,False
