coarse_mid_error,comparison,effective_order,estimate_pass,fine_error_estimate,floor_resolved,metric,mid_fine_error,monotonic,observed_order,order_pass,passed,threshold
0.16804776254426904,T1_T2_T4,0.9250843382110886,False,0.09846770966296567,False,temperature_rmse_K,0.08850230873236704,True,0.9250843382110886,True,False,0.05
0.38756098888109136,T1_T2_T4,0.9159038718921231,False,0.23164553674836263,False,temperature_p95_K,0.20541186077707607,True,0.9159038718921231,True,False,0.1
0.02874296428200296,T1_T2_T4,-0.4698633596841273,False,1e+300,False,temperature_terminal_p95_K,0.039808381464581544,False,-0.4698633596841273,False,False,0.1
0.05100516319107095,T1_T2_T4,-0.7771034423932288,False,1e+300,False,transition_temperature_rmse_K,0.08740687376265259,False,-0.7771034423932288,False,False,0.025
0.012423904173013797,T1_T2_T4,-0.2169871389656551,False,1e+300,False,log_conductivity_rmse,0.014440350360374837,False,-0.2169871389656551,False,False,0.005
0.019773227595668956,T1_T2_T4,0.9607553043971522,False,0.010735429716501549,False,terminal_current_nrmse,0.01015924421045225,True,0.9607553043971522,True,False,0.01
0.009026508927768849,T1_T2_T4,0.9642097835670406,True,0.0048650319746259985,False,device_voltage_nrmse,0.004626619128363412,True,0.9642097835670406,True,True,0.005
