method,geometry,transition_width,noise,seed,chi,chi_c,selected_branch,relative_error,gain_over_fourier_off,smooth_degradation,runtime_cost,failure,finite_result,is_actual_autograd_training
front_local_fourier,uniform_strip,0.05,0.02,2027,5.0,3.0,uniform_fourier,1.2734524011611938,0.21581578555599634,0.0,374.40000000000003,False,True,True
adaptive_f_sps,uniform_strip,0.05,0.02,2027,5.0,3.0,adaptive_front_asinh,1.1470201015472412,0.2936720238124951,0.0,374.40000000000003,False,True,True
fourier_off,localized_hotspot,0.2,0.0,2026,1.25,3.0,vanilla,4.340516090393066,0.0,0.0,288.0,False,True,True
fourier_always_on,localized_hotspot,0.2,0.0,2026,1.25,3.0,fourier,4.390594482421875,-0.011537428035262419,0.011537428035262476,374.40000000000003,False,True,True
f_sps_always_on,localized_hotspot,0.2,0.0,2026,1.25,3.0,f_sps,2.6342906951904297,0.39309274742214473,0.0,374.40000000000003,False,True,True
stiffness_gated_fourier,localized_hotspot,0.2,0.0,2026,1.25,3.0,smooth_vanilla,4.142875671386719,0.04553385240151243,0.0,288.0,False,True,True
front_local_fourier,localized_hotspot,0.2,0.0,2026,1.25,3.0,localized_front_sampling,2.362534523010254,0.45570193179578594,0.0,436.8,False,True,True
adaptive_f_sps,localized_hotspot,0.2,0.0,2026,1.25,3.0,adaptive_smooth_off,4.562963485717773,-0.05124906593873788,0.0512490659387379,288.0,False,True,True
fourier_off,localized_hotspot,0.2,0.0,2027,1.25,3.0,vanilla,4.026381015777588,0.0,0.0,288.0,False,True,True
fourier_always_on,localized_hotspot,0.2,0.0,2027,1.25,3.0,fourier,3.7152211666107178,0.07728027922533255,0.0,374.40000000000003,False,True,True
f_sps_always_on,localized_hotspot,0.2,0.0,2027,1.25,3.0,f_sps,1.820539951324463,0.5478470755274822,0.0,374.40000000000003,False,True,True
stiffness_gated_fourier,localized_hotspot,0.2,0.0,2027,1.25,3.0,smooth_vanilla,4.275922775268555,-0.061976687877556585,0.0619766878775565,288.0,False,True,True
front_local_fourier,localized_hotspot,0.2,0.0,2027,1.25,3.0,localized_front_sampling,2.2732367515563965,0.43541439753252426,0.0,436.8,False,True,True
adaptive_f_sps,localized_hotspot,0.2,0.0,2027,1.25,3.0,adaptive_smooth_off,4.759929656982422,-0.18218560000416867,0.1821856000041686,288.0,False,True,True
fourier_off,localized_hotspot,0.2,0.02,2026,1.25,3.0,vanilla,4.339442253112793,0.0,0.0,288.0,False,True,True
fourier_always_on,localized_hotspot,0.2,0.02,2026,1.25,3.0,fourier,4.389482498168945,-0.011531492329517046,0.011531492329517112,374.40000000000003,False,True,True
f_sps_always_on,localized_hotspot,0.2,0.02,2026,1.25,3.0,f_sps,2.6345932483673096,0.39287284063350575,0.0,374.40000000000003,False,True,True
stiffness_gated_fourier,localized_hotspot,0.2,0.02,2026,1.25,3.0,smooth_vanilla,4.1418538093566895,0.04553314279372384,0.0,288.0,False,True,True
front_local_fourier,localized_hotspot,0.2,0.02,2026,1.25,3.0,localized_front_sampling,2.362807273864746,0.45550438603720467,0.0,436.8,False,True,True
adaptive_f_sps,localized_hotspot,0.2,0.02,2026,1.25,3.0,adaptive_smooth_off,4.561814308166504,-0.05124438627895043,0.05124438627895045,288.0,False,True,True
fourier_off,localized_hotspot,0.2,0.02,2027,1.25,3.0,vanilla,4.0267744064331055,0.0,0.0,288.0,False,True,True
fourier_always_on,localized_hotspot,0.2,0.02,2027,1.25,3.0,fourier,3.7155654430389404,0.0772849263412877,0.0,374.40000000000003,False,True,True
f_sps_always_on,localized_hotspot,0.2,0.02,2027,1.25,3.0,f_sps,1.820993185043335,0.5477786930069518,0.0,374.40000000000003,False,True,True
stiffness_gated_fourier,localized_hotspot,0.2,0.02,2027,1.25,3.0,smooth_vanilla,4.276335716247559,-0.061975488225950344,0.06197548822595045,288.0,False,True,True
front_local_fourier,localized_hotspot,0.2,0.02,2027,1.25,3.0,localized_front_sampling,2.273805856704712,0.43532822373358715,0.0,436.8,False,True,True
adaptive_f_sps,localized_hotspot,0.2,0.02,2027,1.25,3.0,adaptive_smooth_off,4.760385513305664,-0.18218331419325456,0.1821833141932545,288.0,False,True,True
fourier_off,localized_hotspot,0.1,0.0,2026,2.5,3.0,vanilla,4.684598922729492,0.0,0.0,288.0,False,True,True
fourier_always_on,localized_hotspot,0.1,0.0,2026,2.5,3.0,fourier,4.892305374145508,-0.044338150360798655,0.0,374.40000000000003,False,True,True
f_sps_always_on,localized_hotspot,0.1,0.0,2026,2.5,3.0,f_sps,3.062830924987793,0.34619142951020715,0.0,374.40000000000003,False,True,True
stiffness_gated_fourier,localized_hotspot,0.1,0.0,2026,2.5,3.0,smooth_vanilla,4.462904930114746,0.04732400708609129,0.0,288.0,False,True,True
front_local_fourier,localized_hotspot,0.1,0.0,2026,2.5,3.0,localized_front_sampling,3.6362342834472656,0.22378962565943522,0.0,436.8,False,True,True
adaptive_f_sps,localized_hotspot,0.1,0.0,2026,2.5,3.0,adaptive_smooth_off,5.444277763366699,-0.16216518279745887,0.0,288.0,False,True,True
fourier_off,localized_hotspot,0.1,0.0,2027,2.5,3.0,vanilla,4.191590785980225,0.0,0.0,288.0,False,True,True
fourier_always_on,localized_hotspot,0.1,0.0,2027,2.5,3.0,fourier,3.807854652404785,0.09154904502103033,0.0,374.40000000000003,False,True,True
f_sps_always_on,localized_hotspot,0.1,0.0,2027,2.5,3.0,f_sps,1.8772714138031006,0.5521339010282009,0.0,374.40000000000003,False,True,True
stiffness_gated_fourier,localized_hotspot,0.1,0.0,2027,2.5,3.0,smooth_vanilla,4.398801803588867,-0.04943493489433875,0.0,288.0,False,True,True
front_local_fourier,localized_hotspot,0.1,0.0,2027,2.5,3.0,localized_front_sampling,2.4429988861083984,0.41716665322397617,0.0,436.8,False,True,True
adaptive_f_sps,localized_hotspot,0.1,0.0,2027,2.5,3.0,adaptive_smooth_off,4.55936336517334,-0.08774057344128591,0.0,288.0,False,True,True
fourier_off,localized_hotspot,0.1,0.02,2026,2.5,3.0,vanilla,4.683609962463379,0.0,0.0,288.0,False,True,True
fourier_always_on,localized_hotspot,0.1,0.02,2026,2.5,3.0,fourier,4.8912553787231445,-0.04433448086495934,0.0,374.40000000000003,False,True,True
f_sps_always_on,localized_hotspot,0.1,0.02,2026,2.5,3.0,f_sps,3.0632576942443848,0.34596225586785584,0.0,374.40000000000003,False,True,True
stiffness_gated_fourier,localized_hotspot,0.1,0.02,2026,2.5,3.0,smooth_vanilla,4.461976051330566,0.04732117168361358,0.0,288.0,False,True,True
front_local_fourier,localized_hotspot,0.1,0.02,2026,2.5,3.0,localized_front_sampling,3.636742115020752,0.2235172988000092,0.0,436.8,False,True,True
adaptive_f_sps,localized_hotspot,0.1,0.02,2026,2.5,3.0,adaptive_smooth_off,5.443153381347656,-0.16217051056164164,0.0,288.0,False,True,True
fourier_off,localized_hotspot,0.1,0.02,2027,2.5,3.0,vanilla,4.191972732543945,0.0,0.0,288.0,False,True,True
fourier_always_on,localized_hotspot,0.1,0.02,2027,2.5,3.0,fourier,3.808185338973999,0.09155293177134781,0.0,374.40000000000003,False,True,True
f_sps_always_on,localized_hotspot,0.1,0.02,2027,2.5,3.0,f_sps,1.877763271331787,0.5520573746212691,0.0,374.40000000000003,False,True,True
stiffness_gated_fourier,localized_hotspot,0.1,0.02,2027,2.5,3.0,smooth_vanilla,4.399195671081543,-0.04943327444113457,0.0,288.0,False,True,True
front_local_fourier,localized_hotspot,0.1,0.02,2027,2.5,3.0,localized_front_sampling,2.4436304569244385,0.417069095427657,0.0,436.8,False,True,True
adaptive_f_sps,localized_hotspot,0.1,0.02,2027,2.5,3.0,adaptive_smooth_off,4.559762954711914,-0.08773678781654937,0.0,288.0,False,True,True
fourier_off,localized_hotspot,0.05,0.0,2026,5.0,3.0,vanilla,5.943587303161621,0.0,0.0,288.0,False,True,True
fourier_always_on,localized_hotspot,0.05,0.0,2026,5.0,3.0,fourier,6.680670261383057,-0.12401314570231903,0.0,374.40000000000003,False,True,True
f_sps_always_on,localized_hotspot,0.05,0.0,2026,5.0,3.0,f_sps,3.505156993865967,0.41026238615163607,0.0,374.40000000000003,False,True,True
stiffness_gated_fourier,localized_hotspot,0.05,0.0,2026,5.0,3.0,stiff_fourier_asinh,5.629235744476318,0.052889196818575734,0.0,374.40000000000003,False,True,True
front_local_fourier,localized_hotspot,0.05,0.0,2026,5.0,3.0,localized_front_sampling,3.5813441276550293,0.3974440106650784,0.0,436.8,False,True,True
adaptive_f_sps,localized_hotspot,0.05,0.0,2026,5.0,3.0,adaptive_front_asinh,2.06152606010437,0.653151210716167,0.0,374.40000000000003,False,True,True
fourier_off,localized_hotspot,0.05,0.0,2027,5.0,3.0,vanilla,4.819148540496826,0.0,0.0,288.0,False,True,True
fourier_always_on,localized_hotspot,0.05,0.0,2027,5.0,3.0,fourier,4.27274227142334,0.11338232562907369,0.0,374.40000000000003,False,True,True
f_sps_always_on,localized_hotspot,0.05,0.0,2027,5.0,3.0,f_sps,1.7597206830978394,0.6348482167938275,0.0,374.40000000000003,False,True,True
stiffness_gated_fourier,localized_hotspot,0.05,0.0,2027,5.0,3.0,stiff_fourier_asinh,3.280191421508789,0.3193421215502479,0.0,374.40000000000003,False,True,True
front_local_fourier,localized_hotspot,0.05,0.0,2027,5.0,3.0,localized_front_sampling,3.0965356826782227,0.3574517040391978,0.0,436.8,False,True,True
adaptive_f_sps,localized_hotspot,0.05,0.0,2027,5.0,3.0,adaptive_front_asinh,2.302013635635376,0.522319427116465,0.0,374.40000000000003,False,True,True
fourier_off,localized_hotspot,0.05,0.02,2026,5.0,3.0,vanilla,5.943719387054443,0.0,0.0,288.0,False,True,True
fourier_always_on,localized_hotspot,0.05,0.02,2026,5.0,3.0,fourier,6.6807403564453125,-0.12399996052911207,0.0,374.40000000000003,False,True,True
f_sps_always_on,localized_hotspot,0.05,0.02,2026,5.0,3.0,f_sps,3.505856990814209,0.41015772069420947,0.0,374.40000000000003,False,True,True
stiffness_gated_fourier,localized_hotspot,0.05,0.02,2026,5.0,3.0,stiff_fourier_asinh,5.629355430603027,0.05289010735199039,0.0,374.40000000000003,False,True,True
front_local_fourier,localized_hotspot,0.05,0.02,2026,5.0,3.0,localized_front_sampling,3.5820908546447754,0.39733176797568015,0.0,436.8,False,True,True
adaptive_f_sps,localized_hotspot,0.05,0.02,2026,5.0,3.0,adaptive_front_asinh,2.062058925628662,0.6530692666750262,0.0,374.40000000000003,False,True,True
fourier_off,localized_hotspot,0.05,0.02,2027,5.0,3.0,vanilla,4.819698333740234,0.0,0.0,288.0,False,True,True
fourier_always_on,localized_hotspot,0.05,0.02,2027,5.0,3.0,fourier,4.273223876953125,0.11338353957996129,0.0,374.40000000000003,False,True,True
f_sps_always_on,localized_hotspot,0.05,0.02,2027,5.0,3.0,f_sps,1.760216474533081,0.6347870027029059,0.0,374.40000000000003,False,True,True
stiffness_gated_fourier,localized_hotspot,0.05,0.02,2027,5.0,3.0,stiff_fourier_asinh,3.2805685997009277,0.319341508007804,0.0,374.40000000000003,False,True,True
front_local_fourier,localized_hotspot,0.05,0.02,2027,5.0,3.0,localized_front_sampling,3.0973849296569824,0.3573487975432445,0.0,436.8,False,True,True
adaptive_f_sps,localized_hotspot,0.05,0.02,2027,5.0,3.0,adaptive_front_asinh,2.3026649951934814,0.5222387718597021,0.0,374.40000000000003,False,True,True
