candidate_name,noise,observation_count,seed,T_sw_delta_K,effective_T_sw_delta_K,simulator_protocol,true_gamma_sub,estimated_gamma_sub,relative_error,success_flag,objective_value,G_loss,I_loss,heat_residual_loss,protocol_cost_proxy,simulator_backed,finite_result
no_calibration_ltp_ltd_only,0.02,8,2030,0.4,0.4,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.013597495128166293,0.0015927507856593704,0.008767174552837983,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2031,0.4,0.4,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.011109066550317018,0.0007885025334751362,0.0053988139015079045,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2032,0.4,0.4,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.012056422840731076,0.0021263062852517976,0.004617918978782695,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2033,0.4,0.4,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.009877125356239054,0.0008194240533970148,0.002873088473508218,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2034,0.4,0.4,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.0111542316771137,0.0007735926998345101,0.00551896382238252,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2035,0.4,0.4,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.011861651919984763,0.0012177585430327399,0.006045472621728186,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2026,0.4,0.4,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.013713452304839831,0.003705571407153294,0.0047734476631972125,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2027,0.4,0.4,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.021218787740971273,0.005236906058714817,0.016721449232337048,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2028,0.4,0.4,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.020965086015874972,0.005361822027620856,0.01596421384433237,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2029,0.4,0.4,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.019015997664825233,0.0015503721315950326,0.019688936934284536,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2030,0.4,0.4,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.03469120968254648,0.005565660913603797,0.043008783405709496,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2031,0.4,0.4,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.020501612694492768,0.0006165053551862493,0.024527900546437175,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2032,0.4,0.4,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.02621589155523421,0.006565763599415793,0.024057941779460974,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2033,0.4,0.4,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.016990962816493694,0.002364067729359195,0.014011476042093135,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2034,0.4,0.4,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.020868430010357028,0.0017267914425840105,0.023040963003370173,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2035,0.4,0.4,ltp_ltd,450000000.0,1000000000.0,1.2222222222222223,False,0.02277056879052119,0.0026006606668177866,0.025097502115230947,0.7621157066087931,1.0,True,True
no_calibration_ltp_ltd_only,0.0,8,2026,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.021544365862768748,0.012073058682505798,0.003088493337760699,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.0,8,2027,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.021544365862768748,0.012073058682505798,0.003088493337760699,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.0,8,2028,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.021544365862768748,0.012073058682505798,0.003088493337760699,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.0,8,2029,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.021544365862768748,0.012073058682505798,0.003088493337760699,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.0,8,2030,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.021544365862768748,0.012073058682505798,0.003088493337760699,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.0,8,2031,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.021544365862768748,0.012073058682505798,0.003088493337760699,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.0,8,2032,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.021544365862768748,0.012073058682505798,0.003088493337760699,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.0,8,2033,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.021544365862768748,0.012073058682505798,0.003088493337760699,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.0,8,2034,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.021544365862768748,0.012073058682505798,0.003088493337760699,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.0,8,2035,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.021544365862768748,0.012073058682505798,0.003088493337760699,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.01,8,2026,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.022504687434078366,0.012913530028513379,0.0033281937883647746,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.01,8,2027,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.021341276390825007,0.011594182775548646,0.003640066207787523,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.01,8,2028,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.020634753274879562,0.01048544224061276,0.0044445010457684056,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.01,8,2029,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.02254232744375404,0.01298821169869539,0.0032541104673521094,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.01,8,2030,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.023410181050431127,0.01319113383427732,0.004583973409542413,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.01,8,2031,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.023104124877665302,0.012263723828492668,0.005826681075580071,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.01,8,2032,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.022950013731227535,0.01318712436138565,0.003671657716918574,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.01,8,2033,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.023465510725874182,0.013649271234685418,0.0037783579596123345,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.01,8,2034,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.021543697297075497,0.01172558302628925,0.003782107518807296,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.01,8,2035,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.023625112170697668,0.012967680826064806,0.005460741666500527,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2026,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.02380330051784939,0.013978834158624413,0.00379481169568476,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2027,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.0218149923551321,0.011363334937042403,0.005049193813414194,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2028,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.02074969571096391,0.009201633908638686,0.007242002581885253,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2029,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.024261819305846328,0.014055632190024763,0.004558253208877934,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2030,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.027173131874778617,0.01486519806379625,0.00876174659919954,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2031,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.025532733079284328,0.012510853430716963,0.010189638274369531,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2032,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.025843585223591103,0.014801715908714168,0.0062296176069886675,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2033,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.026271139790811953,0.01552703122986876,0.005634096099121186,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2034,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.022454708318294304,0.01164513757334609,0.005765020467131233,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.02,8,2035,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.026611979840255692,0.014070784262320245,0.009228270133105695,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2026,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.02973237850359066,0.018520502040015714,0.006569631904384694,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2027,1.0,1.0,ltp_ltd,450000000.0,450000000.0,0.0,True,0.02756146676157828,0.012241899817564787,0.014886012891739579,0.7876560498143707,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2028,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.026762154022723788,0.007247740450688952,0.02317470612130447,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2029,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.03392732348964674,0.018126604193968495,0.015747317568591296,0.7927060511382599,1.0,True,True
no_calibration_ltp_ltd_only,0.05,8,2030,1.0,1.0,ltp_ltd,450000000.0,375000000.0,0.16666666666666666,False,0.05041355892389637,0.02304869992967871,0.03887559696567012,0.7927060511382599,1.0,True,True
