maximum_principal_angle_deg,ordinary_rank,protocol,rank_changed,replicate,switch_rank
1.1327089985355958,2,triangle_low_amplitude,False,99,2
0.7677193599634257,2,triangle_low_amplitude,False,100,2
0.7828924322715153,2,triangle_low_amplitude,False,101,2
1.5562486868876586,2,triangle_low_amplitude,False,102,2
0.9910989472355771,2,triangle_low_amplitude,False,103,2
0.8289821969345422,2,triangle_low_amplitude,False,104,2
0.9719801953153214,2,triangle_low_amplitude,False,105,2
2.0003001859753633,2,triangle_low_amplitude,False,106,2
1.839748588922912,2,triangle_low_amplitude,False,107,2
1.1531670361709505,2,triangle_low_amplitude,False,108,2
0.9556421065479453,2,triangle_low_amplitude,False,109,2
0.8962217000448148,2,triangle_low_amplitude,False,110,2
0.7662647475512531,2,triangle_low_amplitude,False,111,2
2.2681424402609918,2,triangle_low_amplitude,False,112,2
2.353151268339846,2,triangle_low_amplitude,False,113,2
3.016300727339116,2,triangle_low_amplitude,False,114,2
1.0072817887188423,2,triangle_low_amplitude,False,115,2
1.7777632672402017,2,triangle_low_amplitude,False,116,2
0.7137615215588489,2,triangle_low_amplitude,False,117,2
1.508735936054096,2,triangle_low_amplitude,False,118,2
0.5109721465781663,2,triangle_low_amplitude,False,119,2
2.3546328880326794,2,triangle_low_amplitude,False,120,2
1.864599604454926,2,triangle_low_amplitude,False,121,2
1.0073452996129553,2,triangle_low_amplitude,False,122,2
0.7451706514916551,2,triangle_low_amplitude,False,123,2
0.9452706315401957,2,triangle_low_amplitude,False,124,2
1.1719757365161265,2,triangle_low_amplitude,False,125,2
1.419903947416094,2,triangle_low_amplitude,False,126,2
1.9144381935887895,2,triangle_low_amplitude,False,127,2
2.7949253845702806,2,triangle_low_amplitude,False,128,2
1.9407715124251337,2,triangle_low_amplitude,False,129,2
0.788556677856647,2,triangle_low_amplitude,False,130,2
0.6630487724038512,2,triangle_low_amplitude,False,131,2
0.8814958809474791,2,triangle_low_amplitude,False,132,2
0.6587640659749326,2,triangle_low_amplitude,False,133,2
0.9847771939146323,2,triangle_low_amplitude,False,134,2
0.620972175206689,2,triangle_low_amplitude,False,135,2
1.36283140458221,2,triangle_low_amplitude,False,136,2
1.1348305597827901,2,triangle_low_amplitude,False,137,2
0.8040281491034511,2,triangle_low_amplitude,False,138,2
0.9461236606534278,2,triangle_low_amplitude,False,139,2
0.36466043590817915,2,triangle_low_amplitude,False,140,2
0.9201666018465152,2,triangle_low_amplitude,False,141,2
0.8055927634024478,2,triangle_low_amplitude,False,142,2
1.3359031053159238,2,triangle_low_amplitude,False,143,2
1.042132978840022,2,triangle_low_amplitude,False,144,2
0.5865883620051117,2,triangle_low_amplitude,False,145,2
1.2244163797206307,2,triangle_low_amplitude,False,146,2
1.2376064465193204,2,triangle_low_amplitude,False,147,2
0.9806242413695804,2,triangle_low_amplitude,False,148,2
1.2531619934918359,2,triangle_low_amplitude,False,149,2
1.4277752660541703,2,triangle_low_amplitude,False,150,2
0.7019418669499379,2,triangle_low_amplitude,False,151,2
0.42530543678811633,2,triangle_low_amplitude,False,152,2
0.8172411221933524,2,triangle_low_amplitude,False,153,2
0.7774327999851843,2,triangle_low_amplitude,False,154,2
1.3300206711030864,2,triangle_low_amplitude,False,155,2
0.7142337525313864,2,triangle_low_amplitude,False,156,2
1.6834517293654838,2,triangle_low_amplitude,False,157,2
0.7847740237343621,2,triangle_low_amplitude,False,158,2
1.6854749789630228,2,triangle_low_amplitude,False,159,2
1.1583083537021992,2,triangle_low_amplitude,False,160,2
1.20619194671445,2,triangle_low_amplitude,False,161,2
1.9625819824927486,2,triangle_low_amplitude,False,162,2
2.2234680294554816,2,triangle_low_amplitude,False,163,2
