fraction,old_delta,new_delta,reversal_temperature_K,literal_tpr_K,atanh_tpr_K,literal_realized_fraction,atanh_realized_fraction,anchor_inverse_abs_error,literal_tpr_discrepancy_K,atanh_tpr_discrepancy_K,literal_state_discrepancy,atanh_state_discrepancy,literal_state_jump,atanh_state_jump,literal_temperature_contract_K,atanh_temperature_contract_K
0.514997,1,-1,336.2779110693307,-7.1929644290144665,-7.192999999999984,0.514992501885169,0.5149969975679067,3.219646771412954e-15,0.0,0.0,0.0,0.0,-4.498114831053002e-06,-2.4320933045274273e-09,-1.9243251357628622e-08,-1.924334652025901e-08
0.5154969,1,-1,336.27395561225154,-7.192960750591453,-7.192999999999984,0.5154919372858656,0.5154968975680551,7.771561172376096e-16,0.0,0.0,0.0,0.0,-4.9627141344155135e-06,-2.4319449787313374e-09,-1.9243241516787708e-08,-1.924334652025901e-08
0.5159968,1,-1,336.2699999097887,-7.192956826784723,-7.192999999999984,0.5159913417448332,0.5159967975682084,1.7763568394002505e-15,0.0,0.0,0.0,0.0,-5.458255166845838e-06,-2.4317916569316367e-09,-1.9243231019474684e-08,-1.924334652025901e-08
0.5164967,1,-1,336.26604395399454,-7.192952649646713,-7.192999999999984,0.5164907142666323,0.5164966975683666,2.55351295663786e-15,0.0,0.0,0.0,0.0,-5.9857333677415525e-06,-2.4316334501506276e-09,-1.924321984442753e-08,-1.924334652025901e-08
0.5169966,1,-1,336.26208773691855,-7.192948211226849,-7.192999999999984,0.516990053856078,0.5169965975685296,1.2212453270876722e-15,0.0,0.0,0.0,0.0,-6.546143922037118e-06,-2.4314704694106126e-09,-1.9243207970376167e-08,-1.924334652025901e-08
0.5174965,1,-1,336.25813125060694,-7.192943503571371,-7.192999999999984,0.5174893595182488,0.5174964975686975,1.1102230246251565e-15,0.0,0.0,0.0,0.0,-7.14048175121107e-06,-2.431302492666987e-09,-1.9243195376042e-08,-1.924334652025901e-08
0.5179964,1,-1,336.2541744871028,-7.192938518723281,-7.192999999999984,0.5179886302584936,0.5179963975688703,2.1094237467877974e-15,0.0,0.0,0.0,0.0,-7.769741506402639e-06,-2.431129741964355e-09,-1.9243182040137765e-08,-1.924334652025901e-08
0.5184963,1,-1,336.2502174384457,-7.1929332487223405,-7.192999999999984,0.5184878650824405,0.5184962975690479,3.219646771412954e-15,0.0,0.0,0.0,0.0,-8.434917559529964e-06,-2.430952106280415e-09,-1.924316794136754e-08,-1.924334652025901e-08
0.5189962,1,-1,336.24626009667196,-7.1929276856047295,-7.192999999999984,0.5189870629960037,0.5189961975692304,1.1102230246251565e-16,0.0,0.0,0.0,0.0,-9.13700399629569e-06,-2.4307695856151668e-09,-1.92431530584258e-08,-1.924334652025901e-08
0.5194961,1,-1,336.2423024538143,-7.192921821403218,-7.192999999999984,0.5194862230053926,0.5194960975694177,1.6653345369377348e-15,0.0,0.0,0.0,0.0,-9.8769946074162e-06,-2.4305822909909125e-09,-1.9243137369997917e-08,-1.924334652025901e-08
0.519996,1,-1,336.2383445019019,-7.192915648146936,-7.192999999999984,0.5199853441171185,0.51999599756961,2.4424906541753444e-15,0.0,0.0,0.0,0.0,-1.0655882881516199e-05,-2.4303900003630474e-09,-1.924312085475952e-08,-1.924334652025901e-08
0.5204959,1,-1,336.23438623296,-7.192909157861152,-7.192999999999984,0.5204844253380032,0.5204958975698071,9.992007221626409e-16,0.0,0.0,0.0,0.0,-1.1474661996802027e-05,-2.4301929357761765e-09,-1.92431034913759e-08,-1.924334652025901e-08
0.5209958,1,-1,336.2304276390102,-7.192902342567493,-7.192999999999984,0.520983465675187,0.520995797570009,2.220446049250313e-15,0.0,0.0,0.0,0.0,-1.2334324812957043e-05,-2.429990986207997e-09,-1.924308525850262e-08,-1.924334652025901e-08
0.5214957,1,-1,336.2264687120702,-7.192895194283608,-7.192999999999984,0.5214824641361362,0.5214956975702159,5.551115123125783e-16,0.0,0.0,0.0,0.0,-1.3235863863814146e-05,-2.4297841516585095e-09,-1.9243066134784588e-08,-1.924334652025901e-08
0.5219956,1,-1,336.2225094441535,-7.192887705023054,-7.192999999999984,0.5219814197286508,0.5219955975704276,1.1102230246251565e-16,0.0,0.0,0.0,0.0,-1.418027134925115e-05,-2.4295724321277135e-09,-1.9243046098855763e-08,-1.924334652025901e-08
0.5224955,1,-1,336.21854982726967,-7.1928798667953515,-7.192999999999984,0.5224803314608729,0.5224954975706442,2.4424906541753444e-15,0.0,0.0,0.0,0.0,-1.5168539127086156e-05,-2.429355827615609e-09,-1.924302512933932e-08,-1.924334652025901e-08
0.5229954,1,-1,336.21458985342406,-7.192871671605872,-7.192999999999984,0.5229791983412945,0.5229953975708656,3.3306690738754696e-15,0.0,0.0,0.0,0.0,-1.6201658705528033e-05,-2.429134449144499e-09,-1.9243003204847318e-08,-1.924334652025901e-08
0.5234953000000001,1,-1,336.2106295146175,-7.192863111455438,-7.192999999999984,0.5234780193787647,0.5234952975710919,3.3306690738754696e-15,0.0,0.0,0.0,0.0,-1.7280621235404858e-05,-2.4289081856920802e-09,-1.924298030397966e-08,-1.924334652025901e-08
0.5239952000000001,1,-1,336.20666880284676,-7.192854178340838,-7.192999999999984,0.5239767935824985,0.5239951975713231,3.552713678800501e-15,0.0,0.0,0.0,0.0,-1.8406417501615202e-05,-2.4286770372583533e-09,-1.9242956405325447e-08,-1.924334652025901e-08
0.5244951000000001,1,-1,336.20270771010377,-7.192844864253971,-7.192999999999984,0.5244755199620839,0.5244950975715591,1.4432899320127035e-15,0.0,0.0,0.0,0.0,-1.958003791624474e-05,-2.428441003843318e-09,-1.9242931487460705e-08,-1.924334652025901e-08
0.5249950000000001,1,-1,336.1987462283761,-7.192835161182359,-7.192999999999984,0.5249741975274902,0.5249949975718,3.552713678800501e-15,0.0,0.0,0.0,0.0,-2.0802472509906522e-05,-2.4282000854469743e-09,-1.9242905528949743e-08,-1.924334652025901e-08
0.5254949000000001,1,-1,336.1947843496464,-7.192825061108806,-7.192999999999984,0.5254728252890755,0.5254948975720458,9.992007221626409e-16,0.0,0.0,0.0,0.0,-2.2074710924635532e-05,-2.4279542820693223e-09,-1.924287850834426e-08,-1.924334652025901e-08
