gamma_sub,T_sw_offset_K,objective,G_loss,I_loss,heat_residual_loss,finite_result,source
300000000.0,-2.0,197.2861004289889,91.13917550983035,212.2938498383171,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-1.9333333333333333,162.34271730537796,75.0369868175055,174.6114609757449,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-1.8666666666666667,121.52562689189604,56.22420664985299,130.6028404840862,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-1.8,94.75834931356276,43.880470699358504,101.75575722840857,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-1.7333333333333334,75.65763480035207,35.0651332801451,81.18500304041395,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-1.6666666666666667,60.869128646466606,28.233944557711588,65.27036817751002,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-1.6,48.88246183296482,22.692477139368577,52.379969387192496,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-1.5333333333333332,38.96397213863375,18.1040510510236,41.71984217522028,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-1.4666666666666668,30.714688708466177,14.285941693545444,32.85749402984148,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-1.4,23.875661523267876,11.119654079444631,25.51201488764649,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-1.3333333333333335,18.241773841630327,8.511256420615984,19.46103484202868,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-1.2666666666666666,13.624363200418856,6.3742742481576204,14.500177904522458,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-1.2,9.832010336090262,4.621068219732485,10.421884232715557,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-1.1333333333333333,6.647866300496097,3.152927356029343,6.989877888933509,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-1.0666666666666667,3.813278294643769,1.8537917286529957,3.918973131981545,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-1.0,2.0817224770061156,1.0671049225848954,2.0292351088424403,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-0.9333333333333333,3.2411037774038185,1.586153479276131,3.309900596255376,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-0.8666666666666667,3.9959711116268766,1.9154752781266828,4.1609916670003875,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-0.8,3.9754723683318134,1.892119951270791,4.166704834122045,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-0.7333333333333334,3.5232251984884053,1.6722469185796307,3.701956559817549,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-0.6666666666666667,2.7936867089184867,1.3261868212906838,2.9349997752556054,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-0.6000000000000001,1.8156204088418573,0.8669118741232402,1.897417069437234,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-0.5333333333333334,0.5812517234860075,0.2912924356328284,0.5799185757063584,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-0.4666666666666668,0.5502496246653883,0.27656810179579505,0.5473630457391865,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-0.3999999999999999,1.3866351894707372,0.663185782789972,1.446898813361531,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-0.33333333333333326,1.7156676144760232,0.8137554613431915,1.8038243062656643,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-0.2666666666666666,1.7259638748877701,0.8160796152569958,1.8197685192615478,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-0.19999999999999996,1.5291175436020572,0.721910298910878,1.6144144893823587,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-0.1333333333333333,1.1557863072172885,0.545327711470272,1.2209171914940327,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,-0.06666666666666665,0.5636753802449368,0.26622031503534055,0.5949101304191925,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,0.0,0.013837081409853449,0.007319850811791531,0.013034461196123837,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,0.06666666666666643,0.49377597474611196,0.23329689109386068,0.5209581673045027,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,0.1333333333333333,0.8832963470717908,0.4169042348941641,0.9327842243552537,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,0.20000000000000018,1.0182271539240964,0.48084782747071203,1.074758652906769,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,0.2666666666666666,0.9976059180999293,0.4716773348202096,1.0518571665594385,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,0.3333333333333335,0.8528259858765076,0.40406099314890886,0.897529985455197,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,0.3999999999999999,0.5736131473417225,0.27296735242892295,0.6012915898255993,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,0.4666666666666668,0.13516814107668204,0.06636918590587393,0.1375979103416162,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,0.5333333333333332,0.12951618372408652,0.06378453432823251,0.1314632987917081,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,0.6000000000000001,0.5040945709805008,0.24127701781305333,0.5256351063348951,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,0.6666666666666665,0.6937916443449068,0.33180522468149454,0.7239728393268242,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,0.7333333333333334,0.753647943771884,0.3612880398539471,0.7847198078358739,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,0.7999999999999998,0.7149471185268852,0.3444652265052878,0.7409637840431944,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,0.8666666666666667,0.577701943018911,0.28127505948887954,0.5928537670600629,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,0.9333333333333331,0.3160255678382399,0.15938180053422876,0.31328753460802217,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,1.0,0.06764037410846986,0.043085545858347216,0.04910965650024529,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,1.0666666666666664,0.30388691152462155,0.1540944537302873,0.2995849155886683,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,1.1333333333333333,0.5609118937988585,0.2751189133488216,0.5715859609000739,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,1.2000000000000002,0.734813779744875,0.3572887277642889,0.7550501039611724,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,1.2666666666666666,0.8617783054450598,0.417617337153941,0.8883219365822377,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,1.3333333333333335,0.9546401348759112,0.46216661314090707,0.9849470434700075,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,1.4,1.0162095141493654,0.492283475213144,1.0478520778724432,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,1.4666666666666668,1.0458356349923872,0.507674402700679,1.0763224645834162,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,1.5333333333333332,1.0421945767977885,0.5077082517719141,1.0689726500517487,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,1.6,1.0047205288826544,0.49208424309427146,1.025272571576765,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,1.6666666666666665,0.9342409011912893,0.46113048609195756,0.9462208301986644,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,1.7333333333333334,0.8327461371575656,0.41570294842044614,0.8340863774742389,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,1.7999999999999998,0.7019257043521187,0.35651281093277115,0.6908257868386947,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,1.8666666666666667,0.5397819485811421,0.28255657222234143,0.5144507527176012,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,1.9333333333333331,0.33858092048724353,0.19014190062093808,0.29687803973261095,0.0,True,coarse_simulated_profile_idw_interpolation
300000000.0,2.0,0.19112290797953116,0.12209218486046235,0.13806144623813763,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-2.0,186.24750922930593,86.05316007443949,200.38869830973277,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-1.9333333333333333,154.81431262249836,71.56936500365225,166.48989523769234,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-1.8666666666666667,118.87881162552682,55.00766869746194,127.74228585612975,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-1.8,93.96299738129115,43.51792856606086,100.89013763046061,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-1.7333333333333334,75.47294268119963,34.98397473454422,80.97793589331083,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-1.6666666666666667,60.855231040278404,28.23095086396026,65.24856035263629,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-1.6,48.85720577053863,22.68345382412513,52.347503892827,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-1.5333333333333332,38.85380646341616,18.05503960387431,41.59753371908369,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-1.4666666666666668,30.501874991826806,14.188830003725682,32.62608997620226,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-1.4,23.572293177999278,10.98015190930567,25.184282537387205,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-1.3333333333333335,17.875324290447065,8.342194419620897,19.066259741652328,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-1.2666666666666666,13.231019500048102,6.192497847111218,14.07704330587376,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-1.2,9.459123625739844,4.448519456730205,10.021208338019273,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-1.1333333333333333,6.380832010168629,3.028862690301896,6.703938639733467,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-1.0666666666666667,3.8606291304941776,1.873340073563254,3.974578113861847,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-1.0,2.455532899248839,1.2350081274512006,2.4410495435952773,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-0.9333333333333333,3.2442944410847545,1.5850098581625538,3.3185691658444023,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-0.8666666666666667,3.824975600504959,1.8358191842536127,3.9783128325026946,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-0.8,3.798120383212552,1.8098262628812871,3.9765882406625295,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-0.7333333333333334,3.3616775433706616,1.5971092977934223,3.529136491154478,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-0.6666666666666667,2.6557085690317326,1.2617945637436008,2.7878280105762636,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-0.6000000000000001,1.7553243225355728,0.838558949328641,1.8335307464138642,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-0.5333333333333334,0.7532711921838454,0.3709973999941974,0.7645475843792962,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-0.4666666666666668,0.7039347999176478,0.34754464223378534,0.7127803153677251,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-0.3999999999999999,1.3370380724289772,0.6397069137266529,1.3946623174046495,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-0.33333333333333326,1.6257308938126898,0.7716268689720153,1.7082080496813485,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-0.2666666666666666,1.637496698889732,0.7746528443375067,1.7256877091044514,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-0.19999999999999996,1.4478961164472752,0.6838380710864881,1.5281160907215743,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-0.1333333333333333,1.0945560690904492,0.5166022998882455,1.155907538404408,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,-0.06666666666666665,0.5868302645706852,0.27716002392100186,0.6193404812993669,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,0.0,0.16206203087430338,0.07710350705733411,0.16991704763393847,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,0.06666666666666643,0.5136180647867413,0.24266517797529916,0.5419057736228844,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,0.1333333333333333,0.8355503183229275,0.39449043897511304,0.8821197586956293,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,0.20000000000000018,0.9624519798554859,0.4546855171195966,1.0155329254717789,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,0.2666666666666666,0.9441143773119163,0.446614313540883,0.9950001275420669,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,0.3333333333333335,0.8055281763889528,0.38192490092307224,0.8472065509317607,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,0.3999999999999999,0.5528603815548867,0.2633255638242464,0.5790696354612808,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,0.4666666666666668,0.2036945944788826,0.09879562713170624,0.2097979346943527,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,0.5333333333333332,0.19501642748015696,0.09483606984321134,0.20036071527389118,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,0.6000000000000001,0.4862231268755604,0.233012590663987,0.5064210724231469,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,0.6666666666666665,0.655734054278267,0.3140290566973723,0.683409995161789,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,0.7333333333333334,0.7140743542736473,0.3428316203064252,0.7424854679344443,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,0.7999999999999998,0.6774200376587998,0.3270103938175538,0.7008192876824922,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,0.8666666666666667,0.5491950648977292,0.2680660149864209,0.5622580998226168,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,0.9333333333333331,0.32797178927425363,0.1650936564501269,0.3257562656482534,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,1.0,0.13504940547679245,0.07475880622576728,0.12058119850205046,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,1.0666666666666664,0.31621795707439304,0.16002764058064922,0.31238063298748786,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,1.1333333333333333,0.5343907774757286,0.2628344122280363,0.5431127304953844,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,1.2000000000000002,0.6995374574979785,0.34088401653061073,0.7173068819347358,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,1.2666666666666666,0.8262592443806355,0.4010927966120971,0.8503328955370769,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,1.3333333333333335,0.9211122013497443,0.44658290967973585,0.9490585833400162,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,1.4,0.9849133549239429,0.4777692250641211,1.0142882597196434,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,1.4666666666666668,1.0161273753307767,0.49394406496442506,1.0443666207327018,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,1.5333333333333332,1.0130300262901655,0.4942863937158117,1.037487265148708,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,1.6,0.9750474272813932,0.47848582959405167,0.9931231953746826,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,1.6666666666666665,0.9034535735586099,0.44706962144310786,0.9127679042310042,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,1.7333333333333334,0.8012945940174425,0.4013732334887588,0.7998427210573674,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,1.7999999999999998,0.6723632356343835,0.3430707426593271,0.6585849859501125,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,1.8666666666666667,0.5197028057944926,0.2734774439390422,0.492450723710901,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,1.9333333333333331,0.3474100319063197,0.1943516183851474,0.30611682704234444,0.0,True,coarse_simulated_profile_idw_interpolation
309167065.16756725,2.0,0.22865742594277652,0.13949204585407374,0.17833076017740562,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-2.0,159.53599284829363,73.74625883846491,171.5794680196574,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-1.9333333333333333,141.15957444195251,65.27931234245891,151.7605241989873,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-1.8666666666666667,114.33447752249963,52.91710097811394,122.83475308877128,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-1.8,92.25404277206074,42.734615783647854,99.03885397682572,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-1.7333333333333334,74.78679598666929,34.671868886947344,80.22985419944393,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-1.6666666666666667,60.5544256299881,28.095809732378076,64.91723179522005,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-1.6,48.664540248725594,22.597304347580078,52.13447180229104,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-1.5333333333333332,38.646327957887344,17.961171634134818,41.37031264750506,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-1.4666666666666668,30.235241529954894,14.06688116121467,32.33672073748045,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-1.4,23.244069792224266,10.829141713721837,24.829856157004855,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-1.3333333333333335,17.505324033440033,8.17142102575582,18.66780601536843,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-1.2666666666666666,12.852019609425914,6.017218403076313,13.669602412699197,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-1.2,9.11686979986346,4.289883058403462,9.653973482919998,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-1.1333333333333333,6.154146970549923,2.9229178389122707,6.462458263275309,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-1.0666666666666667,3.95794069430401,1.9142059441618473,4.087469500284324,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-1.0,2.952540843527287,1.4547744249284404,2.9955328371976946,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-0.9333333333333333,3.2653637808204783,1.5902470290743043,3.350233503492347,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-0.8666666666666667,3.669145039346919,1.7626192803763723,3.8130515179410946,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-0.8,3.6342737391215563,1.7335540962493805,3.8014392857443515,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-0.7333333333333334,3.2140910812032066,1.5283449020895299,3.371492358227352,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-0.6666666666666667,2.5358761000226178,1.2057723343908355,2.660207531263564,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-0.6000000000000001,1.7204475372752523,0.8219000178823775,1.7970950387857494,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-0.5333333333333334,1.0011882258621054,0.4854429876886098,1.0314904763469914,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-0.4666666666666668,0.9240705690284498,0.4487572709029366,0.9506265962510266,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-0.3999999999999999,1.3055446028269377,0.6244652006214944,1.362158804410886,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-0.33333333333333326,1.547564557132645,0.7349156334356628,1.625297847393965,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-0.2666666666666666,1.55821269453361,0.7374843720163651,1.6414566450344898,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-0.19999999999999996,1.3763607853808086,0.6502886651604637,1.4521442404406906,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-0.1333333333333333,1.046085412091135,0.49386109088156666,1.1044486424191362,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,-0.06666666666666665,0.6344067047182665,0.29958124718352536,0.6696509150694826,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,0.0,0.37999387063569273,0.17968441752488823,0.40061890622160906,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,0.06666666666666643,0.5547283203571731,0.26203016406741575,0.5853963125795145,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,0.1333333333333333,0.7977719444139515,0.3767573767903715,0.8420291352471598,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,0.20000000000000018,0.9136484818885559,0.4317958896204874,0.9637051845361363,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,0.2666666666666666,0.8968207316975267,0.42446281147815934,0.9447158404387348,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,0.3333333333333335,0.7655821926596132,0.3632507190060603,0.8046629473071055,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,0.3999999999999999,0.5427417678851043,0.2587201012215164,0.5680433333271759,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,0.4666666666666668,0.30575702344435085,0.1471848770062978,0.3171442928761059,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,0.5333333333333332,0.2927754068000218,0.14127797714472654,0.30299485931059045,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,0.6000000000000001,0.47782361906822185,0.22925669175745,0.49713385462154347,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,0.6666666666666665,0.6238205773566087,0.29915817180044607,0.6493248111123251,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,0.7333333333333334,0.6793556726555506,0.326661477852608,0.7053883896058853,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,0.7999999999999998,0.64495404191575,0.3119335758583485,0.6660409321148028,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,0.8666666666666667,0.5272749325849734,0.2579584369686738,0.5386329912325992,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,0.9333333333333331,0.3526662602618669,0.17686117124530973,0.3516101780331144,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,1.0,0.24051258426007335,0.12450705780473618,0.2320110529106743,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,1.0666666666666664,0.34138975646265557,0.1720874384815638,0.3386046359621837,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,1.1333333333333333,0.5145545248228999,0.2537135325854148,0.5216819844749698,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,1.2000000000000002,0.6691363364574974,0.32677659629929795,0.6847194803163987,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,1.2666666666666666,0.7943505314453376,0.3862651567867166,0.8161707493172423,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,1.3333333333333335,0.8904659118905962,0.43234982945325123,0.9162321648746902,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,1.4,0.9561131333833659,0.4644213873122566,0.9833834921422185,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,1.4666666666666668,0.9887371970191954,0.4812940015205769,1.014886390997237,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,1.5333333333333332,0.9861562227945629,0.4819293686994891,1.0084537081901472,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,1.6,0.9477880330485867,0.4660068255380929,0.9635624150209869,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,1.6666666666666665,0.8754049415758595,0.4342763223587739,0.8822572384341707,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,1.7333333333333334,0.773207509983789,0.38859868054704505,0.7692176588734881,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,1.7999999999999998,0.6471476269024063,0.33163911833077697,0.631017017143259,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,1.8666666666666667,0.5050066267122908,0.26690364850615794,0.4762059564122659,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,1.9333333333333331,0.365445959959228,0.20291362683359343,0.3250646662512692,0.0,True,coarse_simulated_profile_idw_interpolation
318614247.2810891,2.0,0.29200482039725556,0.16906359552367067,0.2458824497471698,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-2.0,138.89234900148193,64.2334652544181,149.3177674941277,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-1.9333333333333333,129.52121240748232,59.91840325964741,139.20561829566986,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-1.8666666666666667,109.32200124423483,50.61136606315053,117.42127036216866,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-1.8,89.94048015397811,41.67305376189256,96.53485278417108,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-1.7333333333333334,73.68941589904408,34.17044335845545,79.03794508117726,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-1.6666666666666667,59.997709502555566,27.842818922108542,64.30978116089405,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-1.6,48.31631302182445,22.439487989212346,51.753650065224214,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-1.5333333333333332,38.34701840470481,17.82497011233333,41.04409658474295,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-1.4666666666666668,29.918149724684408,13.921642673621614,31.9930141021256,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-1.4,22.893163211801333,10.667625383085488,24.451075657431694,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-1.3333333333333335,17.1319604197284,7.999026127820286,18.265868583816225,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-1.2666666666666666,12.482963267451368,5.846417782628745,13.273090969645247,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-1.2,8.7887599286121,4.1376053168718645,9.302309223480473,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-1.1333333333333333,5.9043013060156735,2.8061298067709437,6.1963429984894605,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-1.0666666666666667,3.780024338660671,1.8289068518138993,3.902234973693546,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-1.0,2.7658467309896673,1.3628908650404565,2.80591173189842,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-0.9333333333333333,3.100485597472908,1.5109987297355236,3.1789737354747696,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-0.8666666666666667,3.5058076428884433,1.6858971973211623,3.639820891134562,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-0.8,3.4797801830311244,1.6614691687623402,3.6366220285375674,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-0.7333333333333334,3.077099467206958,1.464404866121055,3.225389202171806,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-0.6666666666666667,2.423170506269979,1.1529818017559335,2.5403774090280917,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-0.6000000000000001,1.6479978193217122,0.7875883146422384,1.7208190093589473,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-0.5333333333333334,0.9742887630487577,0.47164488765492585,1.0052877507876639,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-0.4666666666666668,0.8969190889236084,0.4348084700490502,0.924221237749116,0.0,True,coarse_simulated_profile_idw_interpolation
328350105.84155947,-0.3999999999999999,1.2475613674036612,0.5968593697697602,1.3014039952678025,0.0,True,coarse_simulated_profile_idw_interpolation
