module,seed,relative_step,direction_l2_norm,raw_objective_base,normalized_objective_base,vjp_raw,vjp_normalized,central_fd_raw,central_fd_normalized,relative_error_raw,relative_error_normalized,taylor_remainder_raw,taylor_remainder_normalized,raw_parity_pass,normalized_parity_pass,direction_classification
shared_trunk,20260718,0.0003,4.7000855440086085,2509632.8419676013,0.8333333333333334,288876991.7965554,18.169196873252375,288875783.23027974,18.16925375111985,4.183670939454287e-06,3.1304459860895452e-06,3482.257577175813,0.00024018975858959915,True,True,stable_parity_no_autograd_error
shared_trunk,20260718,0.0001,4.7000855440086085,2509632.8419676013,0.8333333333333334,288876991.7965554,18.169196873252375,288876857.40593123,18.169203193011406,4.6521747311804243e-07,3.478280782940647e-07,386.9442507190215,2.6686486555003693e-05,True,True,stable_parity_no_autograd_error
shared_trunk,20260718,3e-05,4.7000855440086085,2509632.8419676013,0.8333333333333334,288876991.7965554,18.169196873252375,288876979.70004904,18.16919743897009,4.1874246481049215e-08,3.113608722278141e-08,34.82582811872089,2.401743884879442e-06,True,True,stable_parity_no_autograd_error
shared_trunk,20260718,1e-05,4.7000855440086085,2509632.8419676013,0.8333333333333334,288876991.7965554,18.169196873252375,288876990.45254844,18.1691969417086,4.6525233708129915e-09,3.767707731955335e-09,3.8695633782404,2.668592480313016e-07,True,True,stable_parity_no_autograd_error
shared_trunk,20260718,3e-06,4.7000855440086085,2509632.8419676013,0.8333333333333334,288876991.7965554,18.169196873252375,288876991.6917663,18.16919688755562,3.6274636337055537e-10,7.872250312246556e-10,0.3482616703963686,2.401727905404727e-08,True,True,stable_parity_no_autograd_error
shared_trunk,20260718,1e-06,4.7000855440086085,2509632.8419676013,0.8333333333333334,288876991.7965554,18.169196873252375,288876991.79165065,18.169196861483883,1.6978669636422837e-11,6.477166844971546e-10,0.03869581058023641,2.6685900155021627e-09,True,True,stable_parity_no_autograd_error
shared_trunk,20260718,3e-07,4.7000855440086085,2509632.8419676013,0.8333333333333334,288876991.7965554,18.169196873252375,288876991.77488685,18.169196849086394,7.500961989944932e-11,1.3300522518804628e-09,0.003482687305734089,2.402033238595031e-10,True,True,stable_parity_no_autograd_error
shared_trunk,20260718,1e-07,4.7000855440086085,2509632.8419676013,0.8333333333333334,288876991.7965554,18.169196873252375,288876991.8843173,18.169196550621436,3.0380363072469957e-10,1.7757028068132237e-08,0.00038698843993145715,2.666449282320045e-11,True,True,stable_parity_no_autograd_error
shared_trunk,20260719,0.01,4.7000855440086085,2509632.8419676013,0.8333333333333334,-122253557.39620225,-5.22000853978031,-123716128.02735949,-5.404514056010645,0.011821988405859185,0.034139150036095536,11636924.098716985,0.8070952114949678,False,False,stable_parity_no_autograd_error
shared_trunk,20260719,0.003,4.7000855440086085,2509632.8419676013,0.8333333333333334,-122253557.39620225,-5.22000853978031,-122214742.57217635,-5.236614475426708,0.0003174944341301019,0.0031711205253552206,1053032.3062901588,0.07275409122517368,False,False,stable_parity_no_autograd_error
shared_trunk,20260719,0.001,4.7000855440086085,2509632.8419676013,0.8333333333333334,-122253557.39620225,-5.22000853978031,-122241979.84369518,-5.221853648074815,9.470115024589328e-05,0.00035334354787683515,117111.4712739721,0.00808747113396078,True,False,stable_parity_no_autograd_error
shared_trunk,20260719,0.0003,4.7000855440086085,2509632.8419676013,0.8333333333333334,-122253557.39620225,-5.22000853978031,-122252416.49716008,-5.22017459960944,9.33223594039695e-06,3.1811163776519904e-05,10540.651830613206,0.0007279885723300568,True,True,stable_parity_no_autograd_error
shared_trunk,20260719,0.0001,4.7000855440086085,2509632.8419676013,0.8333333333333334,-122253557.39620225,-5.22000853978031,-122253429.62755355,-5.220026991124005,1.0451119085627119e-06,3.5347218943672924e-06,1171.1714337772592,8.089130863376626e-05,True,True,stable_parity_no_autograd_error
shared_trunk,20260719,3e-05,4.7000855440086085,2509632.8419676013,0.8333333333333334,-122253557.39620225,-5.22000853978031,-122253545.8883193,-5.220010200583196,9.413127272358302e-08,3.181608505772055e-07,105.40475929491868,7.280333984507854e-06,True,True,stable_parity_no_autograd_error
shared_trunk,20260719,1e-05,4.7000855440086085,2509632.8419676013,0.8333333333333334,-122253557.39620225,-5.22000853978031,-122253556.11997655,-5.220008726430914,1.0439170263474965e-08,3.575676080243319e-08,11.711615694099237,8.089296575373496e-07,True,True,stable_parity_no_autograd_error
shared_trunk,20260719,3e-06,4.7000855440086085,2509632.8419676013,0.8333333333333334,-122253557.39620225,-5.22000853978031,-122253557.27186736,-5.220008562382509,1.0170246929270544e-09,4.329916120487484e-09,1.054044747502246,7.280384914403991e-08,True,True,stable_parity_no_autograd_error
shared_trunk,20260719,1e-06,4.7000855440086085,2509632.8419676013,0.8333333333333334,-122253557.39620225,-5.22000853978031,-122253557.37982318,-5.220008555795186,1.339762507616279e-10,3.0679788120387556e-09,0.11711616263434621,8.089326791840709e-09,True,True,stable_parity_no_autograd_error
shared_trunk,20260719,3e-07,4.7000855440086085,2509632.8419676013,0.8333333333333334,-122253557.39620225,-5.22000853978031,-122253557.49949813,-5.220008668279283,8.449314661154001e-10,2.4616620491920237e-08,0.010540526105152992,7.28013402367463e-10,True,True,stable_parity_no_autograd_error
shared_trunk,20260719,1e-07,4.7000855440086085,2509632.8419676013,0.8333333333333334,-122253557.39620225,-5.22000853978031,-122253557.08738789,-5.220008550965716,2.5260153427737234e-09,2.1427944765822067e-09,0.001171294980393256,8.094335480570777e-11,True,True,stable_parity_no_autograd_error
shared_trunk,20260720,0.01,4.7000855440086085,2509632.8419676013,0.8333333333333334,28099122.888821274,3.198184028606194,22877863.41299126,2.8552075171060842,0.18581574579707605,0.10724101816291765,11312403.170713525,0.7673486111153722,False,False,stable_parity_no_autograd_error
shared_trunk,20260720,0.003,4.7000855440086085,2509632.8419676013,0.8333333333333334,28099122.888821274,3.198184028606194,27587918.905429464,3.167316210608432,0.01819288044735316,0.009651670360950031,1025490.2742317759,0.06927588898690154,False,False,stable_parity_no_autograd_error
shared_trunk,20260720,0.001,4.7000855440086085,2509632.8419676013,0.8333333333333334,28099122.888821274,3.198184028606194,28040576.52437128,3.1947542717226107,0.0020835655504850077,0.001072407607850577,114165.46842202115,0.007704165262855305,False,False,stable_parity_no_autograd_error
shared_trunk,20260720,0.0003,4.7000855440086085,2509632.8419676013,0.8333333333333334,28099122.888821274,3.198184028606194,28093829.891599406,3.1978753505201856,0.00018836877018585545,9.651667422752305e-05,10279.921252839333,0.000693590792266066,False,True,stable_parity_no_autograd_error
shared_trunk,20260720,0.0001,4.7000855440086085,2509632.8419676013,0.8333333333333334,28099122.888821274,3.198184028606194,28098534.536510706,3.198149730750943,2.093845821793105e-05,1.0724165634066093e-05,1142.3445331632993,7.707250153347878e-05,True,True,stable_parity_no_autograd_error
shared_trunk,20260720,3e-05,4.7000855440086085,2509632.8419676013,0.8333333333333334,28099122.888821274,3.198184028606194,28099069.934912644,3.1981809418398415,1.8845395580223679e-06,9.651622061566505e-07,102.81485259552198,6.936741241460304e-06,True,True,stable_parity_no_autograd_error
shared_trunk,20260720,1e-05,4.7000855440086085,2509632.8419676013,0.8333333333333334,28099122.888821274,3.198184028606194,28099117.00657103,3.198183680241939,2.0933928325573072e-07,1.0892564408567414e-07,11.42399156100015,7.707557880973093e-07,True,True,stable_parity_no_autograd_error
shared_trunk,20260720,3e-06,4.7000855440086085,2509632.8419676013,0.8333333333333334,28099122.888821274,3.198184028606194,28099122.37540508,3.1981840066068004,1.8271609240511512e-08,6.878714190736381e-09,1.0281629582594007,6.93682786813398e-08,True,True,stable_parity_no_autograd_error
shared_trunk,20260720,1e-06,4.7000855440086085,2509632.8419676013,0.8333333333333334,28099122.888821274,3.198184028606194,28099122.866988182,3.1981840286632313,7.770026153714685e-10,1.7834196295496742e-11,0.1142404159129562,7.707576023390711e-09,True,True,stable_parity_no_autograd_error
shared_trunk,20260720,3e-07,4.7000855440086085,2509632.8419676013,0.8333333333333334,28099122.888821274,3.198184028606194,28099123.0183281,3.198183967471439,4.608927699141498e-09,1.9115458800771597e-08,0.010281661029038602,6.93725666259018e-10,True,True,stable_parity_no_autograd_error
shared_trunk,20260720,1e-07,4.7000855440086085,2509632.8419676013,0.8333333333333334,28099122.888821274,3.198184028606194,28099123.060237616,3.1981845838302547,6.1004160838393016e-09,1.7360600864400723e-07,0.0011423860263914953,7.71326448683747e-11,True,True,stable_parity_no_autograd_error
shared_trunk,20260721,0.01,4.7000855440086085,2509632.8419676013,0.8333333333333334,-278144405.87913465,-18.435574761618106,-274349776.54982156,-18.346972179884347,0.01364265916950357,0.0048060656030223465,24261883.7515536,1.643898835632493,False,False,stable_parity_no_autograd_error
shared_trunk,20260721,0.003,4.7000855440086085,2509632.8419676013,0.8333333333333334,-278144405.87913465,-18.435574761618106,-277062946.70822734,-18.427600191991502,0.003888121235043849,0.0004325641988231965,2193730.781949889,0.14789508649914568,False,False,stable_parity_no_autograd_error
shared_trunk,20260721,0.001,4.7000855440086085,2509632.8419676013,0.8333333333333334,-278144405.87913465,-18.435574761618106,-277971390.3667619,-18.43468869511533,0.0006220348449068381,4.80628629285191e-05,243932.5823331572,0.016431015362264927,False,True,stable_parity_no_autograd_error
shared_trunk,20260721,0.0003,4.7000855440086085,2509632.8419676013,0.8333333333333334,-278144405.87913465,-18.435574761618106,-278127948.36210245,-18.43549501568176,5.916896649489883e-05,4.32565501092378e-06,21948.265401082113,0.0014787355614021593,True,True,stable_parity_no_autograd_error
shared_trunk,20260721,0.0001,4.7000855440086085,2509632.8419676013,0.8333333333333334,-278144405.87913465,-18.435574761618106,-278142567.9918309,-18.43556590080231,6.6076730824787005e-06,4.806368074349181e-07,2438.3815049690566,0.00016430217908312513,True,True,stable_parity_no_autograd_error
shared_trunk,20260721,3e-05,4.7000855440086085,2509632.8419676013,0.8333333333333334,-278144405.87913465,-18.435574761618106,-278144240.37416464,-18.43557396544182,5.950325317202825e-07,4.318695228438596e-08,219.4432744018286,1.478714028647118e-05,True,True,stable_parity_no_autograd_error
shared_trunk,20260721,1e-05,4.7000855440086085,2509632.8419676013,0.8333333333333334,-278144405.87913465,-18.435574761618106,-278144387.49244434,-18.435574672037713,6.610483594113421e-08,4.8591049663294596e-09,24.382223225742564,1.6430138405004258e-06,True,True,stable_parity_no_autograd_error
shared_trunk,20260721,3e-06,4.7000855440086085,2509632.8419676013,0.8333333333333334,-278144405.87913465,-18.435574761618106,-278144404.2257499,-18.435574745678807,5.944339379737398e-09,8.645946689503129e-10,2.194388543884429,1.47871222900318e-07,True,True,stable_parity_no_autograd_error
shared_trunk,20260721,1e-06,4.7000855440086085,2509632.8419676013,0.8333333333333334,-278144405.87913465,-18.435574761618106,-278144405.69258296,-18.43557479364044,6.707008523575629e-10,1.7369859830420517e-09,0.24382057139496283,1.6430113999149723e-08,True,True,stable_parity_no_autograd_error
shared_trunk,20260721,3e-07,4.7000855440086085,2509632.8419676013,0.8333333333333334,-278144405.87913465,-18.435574761618106,-278144405.875355,-18.435574743828436,1.358880370989552e-11,9.649642287496133e-10,0.02194382084300628,1.4786689728800431e-09,True,True,stable_parity_no_autograd_error
shared_trunk,20260721,1e-07,4.7000855440086085,2509632.8419676013,0.8333333333333334,-278144405.87913465,-18.435574761618106,-278144405.80317754,-18.435575119823966,2.7308519552926333e-10,1.943014293357007e-08,0.0024381581748222914,1.6428129488365566e-10,True,True,stable_parity_no_autograd_error
shared_trunk,20260722,0.01,4.7000855440086085,2509632.8419676013,0.8333333333333334,-320473629.1972192,-20.54366346514931,-318096566.3383742,-20.531297893841682,0.007417343089350273,0.0006019165631586019,8951182.668563671,0.6042548278666683,False,False,stable_parity_no_autograd_error
shared_trunk,20260722,0.003,4.7000855440086085,2509632.8419676013,0.8333333333333334,-320473629.1972192,-20.54366346514931,-319953323.2768662,-20.542550767082464,0.001623552994536095,5.4162592214163126e-05,807395.5624459333,0.054374317338346065,False,True,stable_parity_no_autograd_error
shared_trunk,20260722,0.001,4.7000855440086085,2509632.8419676013,0.8333333333333334,-320473629.1972192,-20.54366346514931,-320406901.7678783,-20.543539834026515,0.00020821503943413387,6.01796865523708e-06,89637.5838186036,0.0060413354764601995,False,True,stable_parity_no_autograd_error
shared_trunk,20260722,0.0003,4.7000855440086085,2509632.8419676013,0.8333333333333334,-320473629.1972192,-20.54366346514931,-320467518.175374,-20.543652338223346,1.9068719821127005e-05,5.416232593750797e-07,8063.533921754948,0.0005437123215140428,True,True,stable_parity_no_autograd_error
shared_trunk,20260722,0.0001,4.7000855440086085,2509632.8419676013,0.8333333333333334,-320473629.1972192,-20.54366346514931,-320472949.146952,-20.54366222885129,2.122016307310706e-06,6.017904373654401e-08,895.8156363039088,6.04122320755642e-05,True,True,stable_parity_no_autograd_error
shared_trunk,20260722,3e-05,4.7000855440086085,2509632.8419676013,0.8333333333333334,-320473629.1972192,-20.54366346514931,-320473567.9820723,-20.54366335283812,1.9101461500144705e-07,5.466950509999089e-09,80.61915504015451,5.437093120206271e-06,True,True,stable_parity_no_autograd_error
shared_trunk,20260722,1e-05,4.7000855440086085,2509632.8419676013,0.8333333333333334,-320473629.1972192,-20.54366346514931,-320473622.39330536,-20.54366345918268,2.1230807192324996e-08,2.9043650695403793e-10,8.957548109086474,6.041211346093111e-07,True,True,stable_parity_no_autograd_error
shared_trunk,20260722,3e-06,4.7000855440086085,2509632.8419676013,0.8333333333333334,-320473629.1972192,-20.54366346514931,-320473628.5767673,-20.54366347912599,1.936046560631634e-09,6.803400769909074e-10,0.806174946357828,5.437084636160448e-08,True,True,stable_parity_no_autograd_error
shared_trunk,20260722,1e-06,4.7000855440086085,2509632.8419676013,0.8333333333333334,-320473629.1972192,-20.54366346514931,-320473629.1319132,-20.543663450001137,2.0377966207603872e-10,7.373647984550062e-10,0.08957473712206365,6.0412178529286546e-09,True,True,stable_parity_no_autograd_error
shared_trunk,20260722,3e-07,4.7000855440086085,2509632.8419676013,0.8333333333333334,-320473629.1972192,-20.54366346514931,-320473629.3068466,-20.543663311056726,3.420793963850856e-10,7.500735497529515e-09,0.008061499275768824,5.437838937785136e-10,True,True,stable_parity_no_autograd_error
shared_trunk,20260722,1e-07,4.7000855440086085,2509632.8419676013,0.8333333333333334,-320473629.1972192,-20.54366346514931,-320473628.7123524,-20.543663289407377,1.512969410739425e-09,8.554556741092863e-09,0.00089563458429609,6.044867875831054e-11,True,True,stable_parity_no_autograd_error
state_head,20260715,0.01,7.466359275760414,2509632.8419676013,0.8333333333333334,22.908036267949086,-11.431331786085323,23.151716170832515,-11.433224751416192,0.010525349442147475,0.00016556705321783954,0.028913385266384067,0.3245863587848204,False,False,stable_parity_no_autograd_error
state_head,20260715,0.003,7.466359275760414,2509632.8419676013,0.8333333333333334,22.908036267949086,-11.431331786085323,22.95191741238038,-11.431502153329035,0.0019118727051371678,1.4903312043033024e-05,0.0027986579203816003,0.029214001703021596,False,True,stable_parity_no_autograd_error
state_head,20260715,0.001,7.466359275760414,2509632.8419676013,0.8333333333333334,22.908036267949086,-11.431331786085323,22.91339705698192,-11.43135071581547,0.00023395871941221474,1.6559486815382178e-06,0.0003056836811771574,0.0032460384084732324,False,True,stable_parity_no_autograd_error
state_head,20260715,0.0003,7.466359275760414,2509632.8419676013,0.8333333333333334,22.908036267949086,-11.431331786085323,22.908522902677458,-11.43133348962359,2.124251879699981e-05,1.4902358228297652e-07,2.707355284901295e-05,0.00029214465303455594,True,True,stable_parity_no_autograd_error
state_head,20260715,0.0001,7.466359275760414,2509632.8419676013,0.8333333333333334,22.908036267949086,-11.431331786085323,22.90808828547597,-11.431331975392256,2.2707057103581546e-06,1.6560356501219443e-08,2.856678645517252e-06,3.246055489741491e-05,True,True,stable_parity_no_autograd_error
state_head,20260715,3e-05,7.466359275760414,2509632.8419676013,0.8333333333333334,22.908036267949086,-11.431331786085323,22.90803628663222,-11.431331802449115,8.155712172482112e-10,1.4314860579606197e-09,1.1222493073519916e-07,2.9214511569610954e-06,True,True,stable_parity_no_autograd_error
state_head,20260715,1e-05,7.466359275760414,2509632.8419676013,0.8333333333333334,22.908036267949086,-11.431331786085323,22.90799748152494,-11.431331793265718,1.6931361419053364e-06,6.281328435873267e-10,1.2914321018201976e-07,3.2460566048968925e-07,True,True,stable_parity_no_autograd_error
state_head,20260715,3e-06,7.466359275760414,2509632.8419676013,0.8333333333333334,22.908036267949086,-11.431331786085323,22.90797419846058,-11.431331776057263,2.7095071695001316e-06,8.77243382284244e-10,1.5734689293187898e-07,2.9214524019299045e-08,True,True,stable_parity_no_autograd_error
state_head,20260715,1e-06,7.466359275760414,2509632.8419676013,0.8333333333333334,22.908036267949086,-11.431331786085323,22.907741367816925,-11.431331752354001,1.2873217446998943e-05,2.9507779466995342e-09,1.5861973781679088e-07,3.246118077086807e-09,True,True,stable_parity_no_autograd_error
state_head,20260715,3e-07,7.466359275760414,2509632.8419676013,0.8333333333333334,22.908036267949086,-11.431331786085323,22.908983131249748,-11.43133183482507,4.133152900053254e-05,4.263697980714757e-09,1.5804077869443352e-07,2.9215999590942473e-10,True,True,stable_parity_no_autograd_error
state_head,20260715,1e-07,7.466359275760414,2509632.8419676013,0.8333333333333334,22.908036267949086,-11.431331786085323,22.91286364197731,-11.431331779498954,0.00021068401155149098,5.761681059522815e-10,1.5854059221277057e-07,3.253779828596193e-11,False,True,stable_parity_no_autograd_error
state_head,20260716,0.01,7.466359275760414,2509632.8419676013,0.8333333333333334,8.262546854498346,0.5359802282470794,8.267784444615245,0.5359885641165241,0.0006334937917146382,1.5552327050949273e-05,0.014630658734268345,0.0018638977541475255,False,True,stable_parity_no_autograd_error
state_head,20260716,0.003,7.466359275760414,2509632.8419676013,0.8333333333333334,8.262546854498346,0.5359802282470794,8.263018447905779,0.5359809784800107,5.707277678318128e-05,1.3997379785049092e-06,0.0013135858892430081,0.00016774580805334338,True,True,stable_parity_no_autograd_error
