protocol,calibration_error_K,T_sw_prior_width_after_calibration,effective_T_sw_delta_K,noise,seed,true_gamma_sub,estimated_gamma_sub,relative_error,success_flag,objective_value,G_loss,I_loss,heat_residual_loss,simulator_backed,finite_result
ltp_ltd,0.04,0.1,0.2,0.05,2026,450000000.0,550000000.0,0.2222222222222222,False,0.013181588434060691,0.0016905284468808253,0.007281833690209685,0.7850143142075022,True,True
ltp_ltd,0.04,0.1,0.2,0.05,2027,450000000.0,550000000.0,0.2222222222222222,False,0.01568640035499782,0.002955258182251014,0.009761998061343568,0.7850143142075022,True,True
ltp_ltd,0.04,0.1,0.2,0.05,2028,450000000.0,450000000.0,0.0,True,0.019206174717335673,0.003646307438776333,0.015435079466999528,0.7842327545059575,True,True
ltp_ltd,0.04,0.1,0.2,0.05,2029,450000000.0,500000000.0,0.1111111111111111,True,0.015018850390529477,0.0016543972634083524,0.011092721314553885,0.7818092469844183,True,True
ltp_ltd,0.04,0.1,0.2,0.05,2030,450000000.0,500000000.0,0.1111111111111111,True,0.017162281168481744,0.004713305263841407,0.009261766869592304,0.7818092469844183,True,True
ltp_ltd,0.1,0.02,0.1,0.0,2026,450000000.0,500000000.0,0.1111111111111111,True,0.007949719273253901,9.136844391205636e-05,8.051671899532493e-05,0.7818092469844183,True,True
ltp_ltd,0.1,0.02,0.1,0.0,2027,450000000.0,500000000.0,0.1111111111111111,True,0.007949719273253901,9.136844391205636e-05,8.051671899532493e-05,0.7818092469844183,True,True
ltp_ltd,0.1,0.02,0.1,0.0,2028,450000000.0,500000000.0,0.1111111111111111,True,0.007949719273253901,9.136844391205636e-05,8.051671899532493e-05,0.7818092469844183,True,True
ltp_ltd,0.1,0.02,0.1,0.0,2029,450000000.0,500000000.0,0.1111111111111111,True,0.007949719273253901,9.136844391205636e-05,8.051671899532493e-05,0.7818092469844183,True,True
ltp_ltd,0.1,0.02,0.1,0.0,2030,450000000.0,500000000.0,0.1111111111111111,True,0.007949719273253901,9.136844391205636e-05,8.051671899532493e-05,0.7818092469844183,True,True
ltp_ltd,0.1,0.02,0.1,0.02,2026,450000000.0,500000000.0,0.1111111111111111,True,0.008731953017244755,0.0003163506955248087,0.001195019703751527,0.7818092469844183,True,True
ltp_ltd,0.1,0.02,0.1,0.02,2027,450000000.0,500000000.0,0.1111111111111111,True,0.009155428481236613,0.0005297042574758751,0.0016152635078331091,0.7818092469844183,True,True
ltp_ltd,0.1,0.02,0.1,0.02,2028,450000000.0,450000000.0,0.0,True,0.00969453400083316,0.0006196154572834433,0.002465181996980282,0.7842327545059575,True,True
ltp_ltd,0.1,0.02,0.1,0.02,2029,450000000.0,500000000.0,0.1111111111111111,True,0.009001000586476795,0.0002827444628951639,0.0018003273074748945,0.7818092469844183,True,True
ltp_ltd,0.1,0.02,0.1,0.02,2030,450000000.0,500000000.0,0.1111111111111111,True,0.00936023398119564,0.0007835070184162897,0.0015172689858703322,0.7818092469844183,True,True
ltp_ltd,0.1,0.02,0.1,0.05,2026,450000000.0,500000000.0,0.1111111111111111,True,0.01279990544046758,0.0014427196758726598,0.007078186589501472,0.7818092469844183,True,True
ltp_ltd,0.1,0.02,0.1,0.05,2027,450000000.0,500000000.0,0.1111111111111111,True,0.015104992893752504,0.0024431898682843066,0.009687421111248028,0.7818092469844183,True,True
ltp_ltd,0.1,0.02,0.1,0.05,2028,450000000.0,450000000.0,0.0,True,0.018330008118476765,0.003287750727783685,0.014399859691267005,0.7842327545059575,True,True
ltp_ltd,0.1,0.02,0.1,0.05,2029,450000000.0,500000000.0,0.1111111111111111,True,0.014723942011592633,0.001653782223376133,0.010504134636744634,0.7818092469844183,True,True
ltp_ltd,0.1,0.02,0.1,0.05,2030,450000000.0,500000000.0,0.1111111111111111,True,0.0170309698751744,0.004782361112858221,0.008861032584943994,0.7818092469844183,True,True
ltp_ltd,0.1,0.05,0.1,0.0,2026,450000000.0,500000000.0,0.1111111111111111,True,0.007949719273253901,9.136844391205636e-05,8.051671899532493e-05,0.7818092469844183,True,True
ltp_ltd,0.1,0.05,0.1,0.0,2027,450000000.0,500000000.0,0.1111111111111111,True,0.007949719273253901,9.136844391205636e-05,8.051671899532493e-05,0.7818092469844183,True,True
ltp_ltd,0.1,0.05,0.1,0.0,2028,450000000.0,500000000.0,0.1111111111111111,True,0.007949719273253901,9.136844391205636e-05,8.051671899532493e-05,0.7818092469844183,True,True
ltp_ltd,0.1,0.05,0.1,0.0,2029,450000000.0,500000000.0,0.1111111111111111,True,0.007949719273253901,9.136844391205636e-05,8.051671899532493e-05,0.7818092469844183,True,True
ltp_ltd,0.1,0.05,0.1,0.0,2030,450000000.0,500000000.0,0.1111111111111111,True,0.007949719273253901,9.136844391205636e-05,8.051671899532493e-05,0.7818092469844183,True,True
ltp_ltd,0.1,0.05,0.1,0.02,2026,450000000.0,500000000.0,0.1111111111111111,True,0.008731953017244755,0.0003163506955248087,0.001195019703751527,0.7818092469844183,True,True
ltp_ltd,0.1,0.05,0.1,0.02,2027,450000000.0,500000000.0,0.1111111111111111,True,0.009155428481236613,0.0005297042574758751,0.0016152635078331091,0.7818092469844183,True,True
ltp_ltd,0.1,0.05,0.1,0.02,2028,450000000.0,450000000.0,0.0,True,0.00969453400083316,0.0006196154572834433,0.002465181996980282,0.7842327545059575,True,True
ltp_ltd,0.1,0.05,0.1,0.02,2029,450000000.0,500000000.0,0.1111111111111111,True,0.009001000586476795,0.0002827444628951639,0.0018003273074748945,0.7818092469844183,True,True
ltp_ltd,0.1,0.05,0.1,0.02,2030,450000000.0,500000000.0,0.1111111111111111,True,0.00936023398119564,0.0007835070184162897,0.0015172689858703322,0.7818092469844183,True,True
ltp_ltd,0.1,0.05,0.1,0.05,2026,450000000.0,500000000.0,0.1111111111111111,True,0.01279990544046758,0.0014427196758726598,0.007078186589501472,0.7818092469844183,True,True
ltp_ltd,0.1,0.05,0.1,0.05,2027,450000000.0,500000000.0,0.1111111111111111,True,0.015104992893752504,0.0024431898682843066,0.009687421111248028,0.7818092469844183,True,True
ltp_ltd,0.1,0.05,0.1,0.05,2028,450000000.0,450000000.0,0.0,True,0.018330008118476765,0.003287750727783685,0.014399859691267005,0.7842327545059575,True,True
ltp_ltd,0.1,0.05,0.1,0.05,2029,450000000.0,500000000.0,0.1111111111111111,True,0.014723942011592633,0.001653782223376133,0.010504134636744634,0.7818092469844183,True,True
ltp_ltd,0.1,0.05,0.1,0.05,2030,450000000.0,500000000.0,0.1111111111111111,True,0.0170309698751744,0.004782361112858221,0.008861032584943994,0.7818092469844183,True,True
ltp_ltd,0.1,0.1,0.2,0.0,2026,450000000.0,500000000.0,0.1111111111111111,True,0.008321073744192137,0.0003436490715116046,0.0003186644056726978,0.7818092469844183,True,True
ltp_ltd,0.1,0.1,0.2,0.0,2027,450000000.0,500000000.0,0.1111111111111111,True,0.008321073744192137,0.0003436490715116046,0.0003186644056726978,0.7818092469844183,True,True
ltp_ltd,0.1,0.1,0.2,0.0,2028,450000000.0,500000000.0,0.1111111111111111,True,0.008321073744192137,0.0003436490715116046,0.0003186644056726978,0.7818092469844183,True,True
ltp_ltd,0.1,0.1,0.2,0.0,2029,450000000.0,500000000.0,0.1111111111111111,True,0.008321073744192137,0.0003436490715116046,0.0003186644056726978,0.7818092469844183,True,True
ltp_ltd,0.1,0.1,0.2,0.0,2030,450000000.0,500000000.0,0.1111111111111111,True,0.008321073744192137,0.0003436490715116046,0.0003186644056726978,0.7818092469844183,True,True
ltp_ltd,0.1,0.1,0.2,0.02,2026,450000000.0,550000000.0,0.2222222222222222,False,0.009108611126314038,0.0005496402012913177,0.0014176555658953955,0.7850143142075022,True,True
ltp_ltd,0.1,0.1,0.2,0.02,2027,450000000.0,550000000.0,0.2222222222222222,False,0.009609543989074513,0.0008667475989688732,0.0017853064960612355,0.7850143142075022,True,True
ltp_ltd,0.1,0.1,0.2,0.02,2028,450000000.0,450000000.0,0.0,True,0.010257389412633345,0.0009098244962387382,0.0030104747426700613,0.7842327545059575,True,True
ltp_ltd,0.1,0.1,0.2,0.02,2029,450000000.0,500000000.0,0.1111111111111111,True,0.009339376630777817,0.00043273235264304537,0.002177103616581176,0.7818092469844183,True,True
ltp_ltd,0.1,0.1,0.2,0.02,2030,450000000.0,500000000.0,0.1111111111111111,True,0.009632897482469325,0.0009045086129350643,0.0018205927993801534,0.7818092469844183,True,True
ltp_ltd,0.1,0.1,0.2,0.05,2026,450000000.0,550000000.0,0.2222222222222222,False,0.013181588434060691,0.0016905284468808253,0.007281833690209685,0.7850143142075022,True,True
ltp_ltd,0.1,0.1,0.2,0.05,2027,450000000.0,550000000.0,0.2222222222222222,False,0.01568640035499782,0.002955258182251014,0.009761998061343568,0.7850143142075022,True,True
ltp_ltd,0.1,0.1,0.2,0.05,2028,450000000.0,450000000.0,0.0,True,0.019206174717335673,0.003646307438776333,0.015435079466999528,0.7842327545059575,True,True
ltp_ltd,0.1,0.1,0.2,0.05,2029,450000000.0,500000000.0,0.1111111111111111,True,0.015018850390529477,0.0016543972634083524,0.011092721314553885,0.7818092469844183,True,True
ltp_ltd,0.1,0.1,0.2,0.05,2030,450000000.0,500000000.0,0.1111111111111111,True,0.017162281168481744,0.004713305263841407,0.009261766869592304,0.7818092469844183,True,True
ltp_ltd,0.2,0.02,0.2,0.0,2026,450000000.0,500000000.0,0.1111111111111111,True,0.008321073744192137,0.0003436490715116046,0.0003186644056726978,0.7818092469844183,True,True
ltp_ltd,0.2,0.02,0.2,0.0,2027,450000000.0,500000000.0,0.1111111111111111,True,0.008321073744192137,0.0003436490715116046,0.0003186644056726978,0.7818092469844183,True,True
ltp_ltd,0.2,0.02,0.2,0.0,2028,450000000.0,500000000.0,0.1111111111111111,True,0.008321073744192137,0.0003436490715116046,0.0003186644056726978,0.7818092469844183,True,True
ltp_ltd,0.2,0.02,0.2,0.0,2029,450000000.0,500000000.0,0.1111111111111111,True,0.008321073744192137,0.0003436490715116046,0.0003186644056726978,0.7818092469844183,True,True
ltp_ltd,0.2,0.02,0.2,0.0,2030,450000000.0,500000000.0,0.1111111111111111,True,0.008321073744192137,0.0003436490715116046,0.0003186644056726978,0.7818092469844183,True,True
ltp_ltd,0.2,0.02,0.2,0.02,2026,450000000.0,550000000.0,0.2222222222222222,False,0.009108611126314038,0.0005496402012913177,0.0014176555658953955,0.7850143142075022,True,True
ltp_ltd,0.2,0.02,0.2,0.02,2027,450000000.0,550000000.0,0.2222222222222222,False,0.009609543989074513,0.0008667475989688732,0.0017853064960612355,0.7850143142075022,True,True
ltp_ltd,0.2,0.02,0.2,0.02,2028,450000000.0,450000000.0,0.0,True,0.010257389412633345,0.0009098244962387382,0.0030104747426700613,0.7842327545059575,True,True
ltp_ltd,0.2,0.02,0.2,0.02,2029,450000000.0,500000000.0,0.1111111111111111,True,0.009339376630777817,0.00043273235264304537,0.002177103616581176,0.7818092469844183,True,True
ltp_ltd,0.2,0.02,0.2,0.02,2030,450000000.0,500000000.0,0.1111111111111111,True,0.009632897482469325,0.0009045086129350643,0.0018205927993801534,0.7818092469844183,True,True
ltp_ltd,0.2,0.02,0.2,0.05,2026,450000000.0,550000000.0,0.2222222222222222,False,0.013181588434060691,0.0016905284468808253,0.007281833690209685,0.7850143142075022,True,True
ltp_ltd,0.2,0.02,0.2,0.05,2027,450000000.0,550000000.0,0.2222222222222222,False,0.01568640035499782,0.002955258182251014,0.009761998061343568,0.7850143142075022,True,True
ltp_ltd,0.2,0.02,0.2,0.05,2028,450000000.0,450000000.0,0.0,True,0.019206174717335673,0.003646307438776333,0.015435079466999528,0.7842327545059575,True,True
ltp_ltd,0.2,0.02,0.2,0.05,2029,450000000.0,500000000.0,0.1111111111111111,True,0.015018850390529477,0.0016543972634083524,0.011092721314553885,0.7818092469844183,True,True
ltp_ltd,0.2,0.02,0.2,0.05,2030,450000000.0,500000000.0,0.1111111111111111,True,0.017162281168481744,0.004713305263841407,0.009261766869592304,0.7818092469844183,True,True
ltp_ltd,0.2,0.05,0.2,0.0,2026,450000000.0,500000000.0,0.1111111111111111,True,0.008321073744192137,0.0003436490715116046,0.0003186644056726978,0.7818092469844183,True,True
ltp_ltd,0.2,0.05,0.2,0.0,2027,450000000.0,500000000.0,0.1111111111111111,True,0.008321073744192137,0.0003436490715116046,0.0003186644056726978,0.7818092469844183,True,True
ltp_ltd,0.2,0.05,0.2,0.0,2028,450000000.0,500000000.0,0.1111111111111111,True,0.008321073744192137,0.0003436490715116046,0.0003186644056726978,0.7818092469844183,True,True
ltp_ltd,0.2,0.05,0.2,0.0,2029,450000000.0,500000000.0,0.1111111111111111,True,0.008321073744192137,0.0003436490715116046,0.0003186644056726978,0.7818092469844183,True,True
ltp_ltd,0.2,0.05,0.2,0.0,2030,450000000.0,500000000.0,0.1111111111111111,True,0.008321073744192137,0.0003436490715116046,0.0003186644056726978,0.7818092469844183,True,True
ltp_ltd,0.2,0.05,0.2,0.02,2026,450000000.0,550000000.0,0.2222222222222222,False,0.009108611126314038,0.0005496402012913177,0.0014176555658953955,0.7850143142075022,True,True
ltp_ltd,0.2,0.05,0.2,0.02,2027,450000000.0,550000000.0,0.2222222222222222,False,0.009609543989074513,0.0008667475989688732,0.0017853064960612355,0.7850143142075022,True,True
ltp_ltd,0.2,0.05,0.2,0.02,2028,450000000.0,450000000.0,0.0,True,0.010257389412633345,0.0009098244962387382,0.0030104747426700613,0.7842327545059575,True,True
ltp_ltd,0.2,0.05,0.2,0.02,2029,450000000.0,500000000.0,0.1111111111111111,True,0.009339376630777817,0.00043273235264304537,0.002177103616581176,0.7818092469844183,True,True
ltp_ltd,0.2,0.05,0.2,0.02,2030,450000000.0,500000000.0,0.1111111111111111,True,0.009632897482469325,0.0009045086129350643,0.0018205927993801534,0.7818092469844183,True,True
ltp_ltd,0.2,0.05,0.2,0.05,2026,450000000.0,550000000.0,0.2222222222222222,False,0.013181588434060691,0.0016905284468808253,0.007281833690209685,0.7850143142075022,True,True
ltp_ltd,0.2,0.05,0.2,0.05,2027,450000000.0,550000000.0,0.2222222222222222,False,0.01568640035499782,0.002955258182251014,0.009761998061343568,0.7850143142075022,True,True
ltp_ltd,0.2,0.05,0.2,0.05,2028,450000000.0,450000000.0,0.0,True,0.019206174717335673,0.003646307438776333,0.015435079466999528,0.7842327545059575,True,True
ltp_ltd,0.2,0.05,0.2,0.05,2029,450000000.0,500000000.0,0.1111111111111111,True,0.015018850390529477,0.0016543972634083524,0.011092721314553885,0.7818092469844183,True,True
ltp_ltd,0.2,0.05,0.2,0.05,2030,450000000.0,500000000.0,0.1111111111111111,True,0.017162281168481744,0.004713305263841407,0.009261766869592304,0.7818092469844183,True,True
ltp_ltd,0.2,0.1,0.2,0.0,2026,450000000.0,500000000.0,0.1111111111111111,True,0.008321073744192137,0.0003436490715116046,0.0003186644056726978,0.7818092469844183,True,True
ltp_ltd,0.2,0.1,0.2,0.0,2027,450000000.0,500000000.0,0.1111111111111111,True,0.008321073744192137,0.0003436490715116046,0.0003186644056726978,0.7818092469844183,True,True
ltp_ltd,0.2,0.1,0.2,0.0,2028,450000000.0,500000000.0,0.1111111111111111,True,0.008321073744192137,0.0003436490715116046,0.0003186644056726978,0.7818092469844183,True,True
ltp_ltd,0.2,0.1,0.2,0.0,2029,450000000.0,500000000.0,0.1111111111111111,True,0.008321073744192137,0.0003436490715116046,0.0003186644056726978,0.7818092469844183,True,True
ltp_ltd,0.2,0.1,0.2,0.0,2030,450000000.0,500000000.0,0.1111111111111111,True,0.008321073744192137,0.0003436490715116046,0.0003186644056726978,0.7818092469844183,True,True
ltp_ltd,0.2,0.1,0.2,0.02,2026,450000000.0,550000000.0,0.2222222222222222,False,0.009108611126314038,0.0005496402012913177,0.0014176555658953955,0.7850143142075022,True,True
ltp_ltd,0.2,0.1,0.2,0.02,2027,450000000.0,550000000.0,0.2222222222222222,False,0.009609543989074513,0.0008667475989688732,0.0017853064960612355,0.7850143142075022,True,True
ltp_ltd,0.2,0.1,0.2,0.02,2028,450000000.0,450000000.0,0.0,True,0.010257389412633345,0.0009098244962387382,0.0030104747426700613,0.7842327545059575,True,True
ltp_ltd,0.2,0.1,0.2,0.02,2029,450000000.0,500000000.0,0.1111111111111111,True,0.009339376630777817,0.00043273235264304537,0.002177103616581176,0.7818092469844183,True,True
ltp_ltd,0.2,0.1,0.2,0.02,2030,450000000.0,500000000.0,0.1111111111111111,True,0.009632897482469325,0.0009045086129350643,0.0018205927993801534,0.7818092469844183,True,True
ltp_ltd,0.2,0.1,0.2,0.05,2026,450000000.0,550000000.0,0.2222222222222222,False,0.013181588434060691,0.0016905284468808253,0.007281833690209685,0.7850143142075022,True,True
ltp_ltd,0.2,0.1,0.2,0.05,2027,450000000.0,550000000.0,0.2222222222222222,False,0.01568640035499782,0.002955258182251014,0.009761998061343568,0.7850143142075022,True,True
ltp_ltd,0.2,0.1,0.2,0.05,2028,450000000.0,450000000.0,0.0,True,0.019206174717335673,0.003646307438776333,0.015435079466999528,0.7842327545059575,True,True
ltp_ltd,0.2,0.1,0.2,0.05,2029,450000000.0,500000000.0,0.1111111111111111,True,0.015018850390529477,0.0016543972634083524,0.011092721314553885,0.7818092469844183,True,True
ltp_ltd,0.2,0.1,0.2,0.05,2030,450000000.0,500000000.0,0.1111111111111111,True,0.017162281168481744,0.004713305263841407,0.009261766869592304,0.7818092469844183,True,True
calibrated_short_pulse_to_ltp_ltd,0.04,0.02,0.04,0.0,2026,450000000.0,450000000.0,0.0,True,0.0007344672222462428,6.23065281583232e-05,4.7854787497667546e-05,0.06482333003390858,True,True
calibrated_short_pulse_to_ltp_ltd,0.04,0.02,0.04,0.0,2027,450000000.0,450000000.0,0.0,True,0.0007344672222462428,6.23065281583232e-05,4.7854787497667546e-05,0.06482333003390858,True,True
calibrated_short_pulse_to_ltp_ltd,0.04,0.02,0.04,0.0,2028,450000000.0,450000000.0,0.0,True,0.0007344672222462428,6.23065281583232e-05,4.7854787497667546e-05,0.06482333003390858,True,True
calibrated_short_pulse_to_ltp_ltd,0.04,0.02,0.04,0.0,2029,450000000.0,450000000.0,0.0,True,0.0007344672222462428,6.23065281583232e-05,4.7854787497667546e-05,0.06482333003390858,True,True
calibrated_short_pulse_to_ltp_ltd,0.04,0.02,0.04,0.0,2030,450000000.0,450000000.0,0.0,True,0.0007344672222462428,6.23065281583232e-05,4.7854787497667546e-05,0.06482333003390858,True,True
calibrated_short_pulse_to_ltp_ltd,0.04,0.02,0.04,0.02,2026,450000000.0,450000000.0,0.0,True,0.001701733738139393,0.0003340775561597627,0.0014388457632810887,0.06482333003390858,True,True
calibrated_short_pulse_to_ltp_ltd,0.04,0.02,0.04,0.02,2027,450000000.0,450000000.0,0.0,True,0.002156480559366534,0.0005991733533738452,0.001818147811307206,0.06482333003390858,True,True
calibrated_short_pulse_to_ltp_ltd,0.04,0.02,0.04,0.02,2028,450000000.0,500000000.0,0.1111111111111111,True,0.00269013278609856,0.0008944806429051631,0.0022828184663865668,0.06542429100001136,True,True
calibrated_short_pulse_to_ltp_ltd,0.04,0.02,0.04,0.02,2029,450000000.0,450000000.0,0.0,True,0.0020180657791363846,0.00036346939975573904,0.0020127261580831193,0.06482333003390858,True,True
calibrated_short_pulse_to_ltp_ltd,0.04,0.02,0.04,0.02,2030,450000000.0,450000000.0,0.0,True,0.002448257212652235,0.0009878730178432425,0.0016243017889398129,0.06482333003390858,True,True
calibrated_short_pulse_to_ltp_ltd,0.04,0.02,0.04,0.05,2026,450000000.0,450000000.0,0.0,True,0.006697777682078731,0.0017796194829918718,0.008539849797495547,0.06482333003390858,True,True
calibrated_short_pulse_to_ltp_ltd,0.04,0.02,0.04,0.05,2027,450000000.0,500000000.0,0.1111111111111111,True,0.00921292506887468,0.0025750470056964702,0.011967270306356194,0.06542429100001136,True,True
calibrated_short_pulse_to_ltp_ltd,0.04,0.02,0.04,0.05,2028,450000000.0,500000000.0,0.1111111111111111,True,0.012874340133579326,0.004424464095953125,0.015591266255252175,0.06542429100001136,True,True
